,y_test,predictions,errors
0,0.6222,0.6211870312690735,0.001012968730926489
1,0.62234,0.6210625767707825,0.0012774232292175336
2,0.62247,0.6209141612052917,0.0015558387947082197
3,0.62261,0.6208028197288513,0.0018071802711486784
4,0.62274,0.6207051873207092,0.0020348126792907317
5,0.62288,0.6207603812217712,0.002119618778228749
6,0.6230100000000001,0.6209364533424377,0.0020735466575623196
7,0.6231399999999999,0.621119499206543,0.0020205007934569474
8,0.6232800000000001,0.6212512254714966,0.002028774528503474
9,0.62341,0.6214289665222168,0.001981033477783223
10,0.62355,0.6216809749603271,0.0018690250396729002
11,0.62368,0.621921718120575,0.001758281879425061
12,0.6238199999999998,0.6220888495445251,0.0017311504554746726
13,0.6239499999999999,0.6221774816513062,0.0017725183486937413
14,0.6240899999999999,0.6223208904266357,0.0017691095733641804
15,0.62422,0.6225261688232422,0.0016938311767578096
16,0.62435,0.6227300763130188,0.0016199236869811617
17,0.62449,0.6229347586631775,0.0015552413368224993
18,0.62462,0.6231399178504944,0.0014800821495055683
19,0.62476,0.6233543157577515,0.0014056842422485172
20,0.62489,0.6235178709030151,0.0013721290969848088
21,0.62503,0.6236448287963867,0.0013851712036132557
22,0.62516,0.623726487159729,0.001433512840271045
23,0.62529,0.6237902641296387,0.0014997358703613406
24,0.62543,0.6238479018211365,0.0015820981788635669
25,0.62556,0.6238893270492554,0.0016706729507446338
26,0.6257,0.6238985657691956,0.0018014342308044773
27,0.6258300000000001,0.6238322854042053,0.001997714595794786
28,0.62597,0.6237695217132568,0.0022004782867431905
29,0.6261,0.6237248182296753,0.002375181770324697
30,0.62624,0.6237726211547852,0.0024673788452148626
31,0.62637,0.6239463090896606,0.002423690910339338
32,0.6265,0.624170184135437,0.002329815864562934
33,0.6266399999999999,0.6243491172790527,0.0022908827209471294
34,0.6267699999999999,0.6244885325431824,0.0022814674568175652
35,0.6269100000000002,0.6245559453964233,0.0023540546035768495
36,0.6270399999999999,0.6245512366294861,0.0024887633705138468
37,0.6271800000000001,0.6245330572128296,0.002646942787170481
38,0.62731,0.6246167421340942,0.002693257865905796
39,0.62745,0.6246691942214966,0.00278080577850337
40,0.62758,0.6247297525405884,0.002850247459411648
41,0.6277100000000001,0.6248219609260559,0.002888039073944193
42,0.62785,0.6250091195106506,0.0028408804893493844
43,0.62798,0.6252389550209045,0.0027410449790954416
44,0.62812,0.6254842877388,0.002635712261199963
45,0.62825,0.6257944703102112,0.0024555296897887935
46,0.62839,0.6261062026023865,0.0022837973976135295
47,0.6285199999999999,0.6264421343803406,0.0020778656196592804
48,0.6286600000000001,0.6267663240432739,0.0018936759567261818
49,0.62879,0.6270725727081299,0.0017174272918700773
50,0.62892,0.6273427605628967,0.001577239437103306
51,0.6290600000000001,0.6275695562362671,0.0014904437637329737
52,0.6291899999999999,0.6277123689651489,0.0014776310348509902
53,0.6293300000000001,0.6277403235435486,0.001589676456451472
54,0.62946,0.6276840567588806,0.0017759432411194043
55,0.6295999999999999,0.627616822719574,0.001983177280425963
56,0.62973,0.6275634169578552,0.0021665830421447874
57,0.6298600000000001,0.6275020837783813,0.002357916221618739
58,0.63,0.6274818181991577,0.0025181818008422896
59,0.63013,0.6275590658187866,0.002570934181213347
60,0.63027,0.6276925802230835,0.002577419776916501
61,0.6303999999999998,0.6278197169303894,0.002580283069610445
62,0.63054,0.6279846429824829,0.0025553570175170792
63,0.63067,0.6281812191009521,0.0024887808990478044
64,0.63081,0.6283465623855591,0.0024634376144409
65,0.63094,0.6285410523414612,0.0023989476585387637
66,0.63107,0.628741443157196,0.002328556842803975
67,0.63121,0.6289827227592468,0.0022272772407532226
68,0.63134,0.6292527318000793,0.0020872681999206666
69,0.6314800000000002,0.6296403408050537,0.0018396591949464414
70,0.63161,0.6301127076148987,0.0014972923851013231
71,0.63175,0.6304800510406494,0.0012699489593506197
72,0.63188,0.6307463645935059,0.0011336354064941379
73,0.63202,0.6309635639190674,0.0010564360809326434
74,0.63215,0.6311862468719482,0.0009637531280517475
75,0.6322800000000001,0.6313833594322205,0.0008966405677796052
76,0.63242,0.6315406560897827,0.0008793439102172673
77,0.63255,0.631681501865387,0.0008684981346129828
78,0.63269,0.6318255066871643,0.000864493312835668
79,0.6328199999999999,0.631982147693634,0.0008378523063659049
80,0.6329600000000001,0.6320752501487732,0.0008847498512268848
81,0.6330899999999999,0.6321097016334534,0.0009802983665465614
82,0.6332300000000001,0.6321205496788025,0.0011094503211975804
83,0.6333600000000001,0.6321819424629211,0.0011780575370790025
84,0.63349,0.6322339177131653,0.0012560822868347143
85,0.63363,0.6322392225265503,0.0013907774734497336
86,0.63376,0.6322104930877686,0.0015495069122314353
87,0.6339,0.6321499943733215,0.0017500056266784858
88,0.63403,0.6321077942848206,0.0019222057151794258
89,0.6341699999999999,0.6320894360542297,0.002080563945770164
90,0.6343,0.6321321725845337,0.0021678274154662835
91,0.63443,0.632188618183136,0.002241381816864063
92,0.63457,0.632297694683075,0.0022723053169250162
93,0.6347,0.6324720978736877,0.0022279021263122978
94,0.63484,0.632591962814331,0.002248037185668905
