,y_test,predictions,errors
0,0.6222,0.6156412363052368,0.006558763694763159
1,0.62234,0.6156647801399231,0.006675219860076909
2,0.62247,0.61557537317276,0.006894626827239958
3,0.62261,0.6154265999794006,0.007183400020599362
4,0.62274,0.6151843070983887,0.007555692901611288
5,0.62288,0.6150367259979248,0.007843274002075185
6,0.6230100000000001,0.6150282025337219,0.00798179746627814
7,0.6231399999999999,0.6150766015052795,0.008063398494720375
8,0.6232800000000001,0.6150940656661987,0.008185934333801326
9,0.62341,0.6151699423789978,0.008240057621002217
10,0.62355,0.6153674125671387,0.008182587432861377
11,0.62368,0.6156149506568909,0.008065049343109143
12,0.6238199999999998,0.6158180236816406,0.008001976318359194
13,0.6239499999999999,0.615909993648529,0.00804000635147084
14,0.6240899999999999,0.6160162091255188,0.008073790874481124
15,0.62422,0.6161786913871765,0.008041308612823483
16,0.62435,0.6163551807403564,0.007994819259643515
17,0.62449,0.6165570616722107,0.007932938327789296
18,0.62462,0.6167921423912048,0.007827857608795119
19,0.62476,0.6170873045921326,0.007672695407867414
20,0.62489,0.6173746585845947,0.007515341415405219
21,0.62503,0.6176535487174988,0.007376451282501195
22,0.62516,0.6178946495056152,0.007265350494384815
23,0.62529,0.6181158423423767,0.0071741576576233035
24,0.62543,0.6183304190635681,0.007099580936431926
25,0.62556,0.6185309886932373,0.0070290113067627
26,0.6257,0.6186922192573547,0.007007780742645298
27,0.6258300000000001,0.6187290549278259,0.007100945072174181
28,0.62597,0.6186935305595398,0.0072764694404602315
29,0.6261,0.618588387966156,0.007511612033843984
30,0.62624,0.6185173392295837,0.007722660770416279
31,0.62637,0.6185862421989441,0.0077837578010558905
32,0.6265,0.6187818646430969,0.007718135356903022
33,0.6266399999999999,0.6190147995948792,0.007625200405120713
34,0.6267699999999999,0.6192708611488342,0.00749913885116571
35,0.6269100000000002,0.6194761991500854,0.00743380084991474
36,0.6270399999999999,0.6195740699768066,0.00746593002319329
37,0.6271800000000001,0.6195842623710632,0.007595737628936838
38,0.62731,0.6196509599685669,0.00765904003143314
39,0.62745,0.6196404695510864,0.0078095304489135264
40,0.62758,0.6195789575576782,0.008001042442321804
41,0.6277100000000001,0.6194843053817749,0.008225694618225199
42,0.62785,0.6194532513618469,0.008396748638153095
43,0.62798,0.6194628477096558,0.008517152290344221
44,0.62812,0.619495689868927,0.00862431013107301
45,0.62825,0.6196275353431702,0.008622464656829809
46,0.62839,0.6198086142539978,0.008581385746002201
47,0.6285199999999999,0.6200774908065796,0.008442509193420267
48,0.6286600000000001,0.6204065084457397,0.008253491554260362
49,0.62879,0.620794951915741,0.007995048084258993
50,0.62892,0.6212247610092163,0.007695238990783726
51,0.6290600000000001,0.6216863393783569,0.00737366062164313
52,0.6291899999999999,0.6221169233322144,0.0070730766677855605
53,0.6293300000000001,0.6224343776702881,0.00689562232971197
54,0.62946,0.6226118803024292,0.00684811969757082
55,0.6295999999999999,0.6226975917816162,0.0069024082183837265
56,0.62973,0.6227148771286011,0.007015122871398938
57,0.6298600000000001,0.6226345896720886,0.007225410327911463
58,0.63,0.6225094199180603,0.007490580081939702
59,0.63013,0.6224364042282104,0.007693595771789519
60,0.63027,0.6224154233932495,0.007854576606750485
61,0.6303999999999998,0.6223869323730469,0.008013067626952974
62,0.63054,0.6223994493484497,0.008140550651550282
63,0.63067,0.6224562525749207,0.008213747425079299
64,0.63081,0.6224746704101562,0.008335329589843732
65,0.63094,0.6225034594535828,0.008436540546417182
66,0.63107,0.6225074529647827,0.008562547035217305
67,0.63121,0.6225243210792542,0.008685678920745898
68,0.63134,0.6225478649139404,0.008792135086059583
69,0.6314800000000002,0.6227226853370667,0.008757314662933502
70,0.63161,0.6230954527854919,0.008514547214508061
71,0.63175,0.6234722137451172,0.008277786254882846
72,0.63188,0.6238036155700684,0.008076384429931638
73,0.63202,0.6240989565849304,0.007921043415069606
74,0.63215,0.6244081258773804,0.007741874122619619
75,0.6322800000000001,0.6247013211250305,0.007578678874969547
76,0.63242,0.6249553561210632,0.00746464387893675
