,y_test,predictions,errors
0,0.6222,0.6240946054458618,0.001894605445861841
1,0.62234,0.6241198778152466,0.0017798778152465777
2,0.62247,0.6241688132286072,0.00169881322860721
3,0.62261,0.6242442727088928,0.0016342727088928255
4,0.62274,0.6243582367897034,0.001618236789703409
5,0.62288,0.6244904398918152,0.0016104398918151963
6,0.6230100000000001,0.6246252059936523,0.00161520599365228
7,0.6231399999999999,0.6247636079788208,0.0016236079788208846
8,0.6232800000000001,0.6249168515205383,0.0016368515205382739
9,0.62341,0.6250750422477722,0.0016650422477721971
10,0.62355,0.6252220869064331,0.0016720869064330568
11,0.62368,0.6253581643104553,0.0016781643104553101
12,0.6238199999999998,0.6254940032958984,0.0016740032958986184
13,0.6239499999999999,0.6256453990936279,0.001695399093628036
14,0.6240899999999999,0.6258026361465454,0.0017126361465454876
15,0.62422,0.6259561777114868,0.0017361777114868193
16,0.62435,0.6261066794395447,0.0017566794395447172
17,0.62449,0.6262509822845459,0.0017609822845459089
18,0.62462,0.6263850331306458,0.001765033130645799
19,0.62476,0.6265003085136414,0.0017403085136413754
20,0.62489,0.6266014575958252,0.0017114575958252498
21,0.62503,0.6266891360282898,0.0016591360282898204
22,0.62516,0.6267685890197754,0.0016085890197753416
23,0.62529,0.6268398761749268,0.0015498761749267453
24,0.62543,0.626902163028717,0.0014721630287169996
25,0.62556,0.6269564032554626,0.0013964032554626415
26,0.6257,0.6270079016685486,0.00130790166854855
27,0.6258300000000001,0.627074122428894,0.0012441224288939345
28,0.62597,0.6271591782569885,0.001189178256988499
29,0.6261,0.6272695064544678,0.0011695064544677836
30,0.62624,0.627395510673523,0.0011555106735229304
31,0.62637,0.6275166869163513,0.001146686916351336
32,0.6265,0.6276218295097351,0.0011218295097351616
33,0.6266399999999999,0.6277143359184265,0.0010743359184266499
34,0.6267699999999999,0.6277944445610046,0.0010244445610047004
35,0.6269100000000002,0.6278721690177917,0.0009621690177915587
36,0.6270399999999999,0.6279618144035339,0.0009218144035340048
37,0.6271800000000001,0.628070592880249,0.0008905928802489527
