,y_test,predictions,errors
0,0.6222,0.6277321577072144,0.00553215770721438
1,0.62234,0.6277627944946289,0.005422794494628902
2,0.62247,0.6277949213981628,0.005324921398162874
3,0.62261,0.6278322339057922,0.0052222339057922396
4,0.62274,0.6278892159461975,0.0051492159461975495
5,0.62288,0.6279556751251221,0.005075675125122081
6,0.6230100000000001,0.6280370354652405,0.005027035465240415
7,0.6231399999999999,0.6281322836875916,0.0049922836875916365
8,0.6232800000000001,0.6282426118850708,0.004962611885070745
9,0.62341,0.6283597946166992,0.004949794616699199
10,0.62355,0.6284788846969604,0.0049288846969604005
11,0.62368,0.6286042928695679,0.004924292869567859
12,0.6238199999999998,0.6287354826927185,0.004915482692718687
13,0.6239499999999999,0.6288761496543884,0.004926149654388534
14,0.6240899999999999,0.6290192008018494,0.004929200801849443
15,0.62422,0.629167914390564,0.004947914390563968
16,0.62435,0.6293231248855591,0.0049731248855591215
17,0.62449,0.6294782757759094,0.004988275775909434
18,0.62462,0.629632294178009,0.00501229417800908
19,0.62476,0.6297754645347595,0.0050154645347595395
20,0.62489,0.6299105286598206,0.005020528659820611
21,0.62503,0.6300329566001892,0.0050029566001892345
22,0.62516,0.6301454305648804,0.004985430564880322
23,0.62529,0.6302449703216553,0.004954970321655261
24,0.62543,0.6303333044052124,0.004903304405212361
25,0.62556,0.6304093599319458,0.004849359931945796
26,0.6257,0.6304773688316345,0.0047773688316344876
27,0.6258300000000001,0.6305446028709412,0.004714602870941054
28,0.62597,0.6306127905845642,0.004642790584564183
29,0.6261,0.6306915283203125,0.00459152832031251
30,0.62624,0.6307792067527771,0.004539206752777081
31,0.62637,0.6308720707893372,0.004502070789337176
32,0.6265,0.6309641003608704,0.0044641003608704155
33,0.6266399999999999,0.6310529112815857,0.00441291128158583
34,0.6267699999999999,0.631133496761322,0.004363496761322083
35,0.6269100000000002,0.6312105059623718,0.004300505962371637
36,0.6270399999999999,0.631288468837738,0.004248468837738106
37,0.6271800000000001,0.6313716769218445,0.004191676921844412
38,0.62731,0.631454586982727,0.0041445869827270165
39,0.62745,0.6315591335296631,0.004109133529663134
40,0.62758,0.6316778063774109,0.004097806377410862
41,0.6277100000000001,0.6318164467811584,0.004106446781158346
42,0.62785,0.6319694519042969,0.004119451904296856
43,0.62798,0.6321437954902649,0.00416379549026491
44,0.62812,0.6323361396789551,0.0042161396789550665
45,0.62825,0.632537305355072,0.004287305355072046
46,0.62839,0.6327494382858276,0.004359438285827633
47,0.6285199999999999,0.632962167263031,0.004442167263031149
48,0.6286600000000001,0.6331727504730225,0.004512750473022353
49,0.62879,0.6333726048469543,0.004582604846954386
50,0.62892,0.6335562467575073,0.00463624675750729
51,0.6290600000000001,0.6337177157402039,0.004657715740203794
52,0.6291899999999999,0.6338574290275574,0.004667429027557457
53,0.6293300000000001,0.6339771151542664,0.004647115154266301
54,0.62946,0.6340846419334412,0.004624641933441143
55,0.6295999999999999,0.6341803669929504,0.004580366992950502
56,0.62973,0.6342715620994568,0.004541562099456775
57,0.6298600000000001,0.6343687176704407,0.004508717670440587
58,0.63,0.6344756484031677,0.00447564840316772
59,0.63013,0.6345898509025574,0.004459850902557405
60,0.63027,0.6347132921218872,0.00444329212188721
61,0.6303999999999998,0.634850025177002,0.004450025177002104
62,0.63054,0.6349947452545166,0.004454745254516612
63,0.63067,0.6351513266563416,0.0044813266563416
64,0.63081,0.6353238224983215,0.004513822498321551
65,0.63094,0.6355074048042297,0.004567404804229791
66,0.63107,0.635710597038269,0.004640597038269023
67,0.63121,0.6359311938285828,0.004721193828582715
68,0.63134,0.6361722946166992,0.0048322946166992065
69,0.6314800000000002,0.6364192366600037,0.00493923666000351
70,0.63161,0.6366652250289917,0.0050552250289916945
71,0.63175,0.6369129419326782,0.005162941932678189
72,0.63188,0.6371528506278992,0.005272850627899173
73,0.63202,0.6373826265335083,0.0053626265335082746
74,0.63215,0.6376004219055176,0.005450421905517588
75,0.6322800000000001,0.6378092169761658,0.005529216976165707
76,0.63242,0.6380074620246887,0.0055874620246887385
