Time,SOC,Voltage,Current,Temperature
7957,0.54241,3.7566,0.23279,302.61
7958,0.54241,3.6835,-0.065992,302.61
7959,0.54241,3.7288,0.11823,302.6
7960,0.54241,3.74,0.16366,302.59
7961,0.54241,3.7497,0.20282,302.59
7962,0.54241,3.6317,-0.27905,302.58
7963,0.54241,3.6678,-0.13241,302.58
7964,0.54241,3.731,0.12523,302.57
7965,0.54241,3.6994,-0.0040077,302.57
7966,0.54241,3.7245,0.09831,302.56
7967,0.54241,3.662,-0.1574,302.55
7968,0.54241,3.6938,-0.028081,302.55
7969,0.54241,3.6494,-0.20964,302.54
7970,0.54241,3.715,0.057989,302.54
7971,0.54241,3.6848,-0.065799,302.53
7972,0.54241,3.7083,0.029718,302.53
7973,0.54241,3.6583,-0.17434,302.52
7974,0.54241,3.6929,-0.03373,302.51
7975,0.54241,3.7033,0.0083476,302.51
7976,0.54241,3.6375,-0.26057,302.5
7977,0.54241,3.7341,0.13381,302.5
7978,0.54241,3.6869,-0.059339,302.49
7979,0.54241,3.6421,-0.24238,302.49
7980,0.54241,3.6589,-0.17436,302.48
7981,0.54241,3.6827,-0.077186,302.47
7982,0.54241,3.7255,0.097128,302.47
7983,0.54241,3.6811,-0.084563,302.46
7984,0.54241,3.6923,-0.03893,302.46
7985,0.54241,3.6762,-0.10519,302.45
7986,0.54241,3.7617,0.24395,302.45
7987,0.54241,3.6452,-0.23194,302.44
7988,0.54241,3.7132,0.045339,302.44
7989,0.54241,3.7246,0.091607,302.43
7990,0.54241,3.713,0.043909,302.42
7991,0.54241,3.6343,-0.27783,302.42
7992,0.54241,3.7155,0.053642,302.41
7993,0.54241,3.711,0.03509,302.41
7994,0.54241,3.7679,0.26716,302.4
7995,0.54241,3.7,-0.010602,302.4
7996,0.54241,3.7125,0.040317,302.39
7997,0.54241,3.7195,0.068651,302.38
7998,0.54241,3.6182,-0.34523,302.38
7999,0.54241,3.7957,0.37944,302.37
8000,0.54241,3.4539,33.483,302.37
8001,0.54212,3.3961,33.259,302.37
8002,0.54182,3.4335,33.423,302.38
8003,0.54152,3.4798,33.622,302.39
8004,0.54122,3.3674,33.172,302.39
8005,0.54092,3.4464,33.503,302.4
8006,0.54062,3.3866,33.266,302.4
8007,0.54032,3.4061,33.353,302.41
8008,0.54003,3.385,33.273,302.42
8009,0.53973,3.4125,33.391,302.42
8010,0.53943,3.4059,33.37,302.43
8011,0.53913,3.3311,33.069,302.44
8012,0.53883,3.4015,33.361,302.44
8013,0.53853,3.3024,32.961,302.45
8014,0.53823,3.4337,33.501,302.46
8015,0.53793,3.3924,33.336,302.46
8016,0.53764,3.4379,33.526,302.47
8017,0.53734,3.4364,33.523,302.48
8018,0.53704,3.4189,33.455,302.48
8019,0.53674,3.4141,33.438,302.49
8020,0.53644,3.4584,33.622,302.5
8021,0.53614,3.3685,33.258,302.51
8022,0.53584,3.4647,33.653,302.51
8023,0.53555,3.4817,33.725,302.52
8024,0.53525,3.4079,33.426,302.53
8025,0.53495,3.3934,33.369,302.53
8026,0.53465,3.4011,33.403,302.54
8027,0.53435,3.3444,33.174,302.55
8028,0.53405,3.4205,33.486,302.55
8029,0.53375,3.3997,33.403,302.56
8030,0.53346,3.3755,33.306,302.57
8031,0.53316,3.4477,33.603,302.58
8032,0.53286,3.3085,33.037,302.58
8033,0.53256,3.305,33.024,302.59
8034,0.53226,3.3761,33.316,302.6
8035,0.53196,3.3839,33.35,302.6
8036,0.53166,3.3766,33.322,302.61
8037,0.53136,3.417,33.488,302.62
8038,0.53107,3.4009,33.425,302.63
8039,0.53077,3.3922,33.39,302.63
8040,0.53047,3.464,33.685,302.64
8041,0.53017,3.4101,33.467,302.65
8042,0.52987,3.4406,33.593,302.65
8043,0.52957,3.3814,33.353,302.66
8044,0.52927,3.3616,33.274,302.67
8045,0.52898,3.3715,33.315,302.68
8046,0.52868,3.3879,33.384,302.68
8047,0.52838,3.3017,33.033,302.69
8048,0.52808,3.3029,33.04,302.7
8049,0.52778,3.3908,33.4,302.7
8050,0.52748,3.3128,33.083,302.71
8051,0.52718,3.3497,33.235,302.72
8052,0.52688,3.3809,33.364,302.73
8053,0.52659,3.3455,33.221,302.73
8054,0.52629,3.3778,33.354,302.74
8055,0.52599,3.3451,33.222,302.75
8056,0.52569,3.3523,33.253,302.75
8057,0.52539,3.3425,33.214,302.76
8058,0.52509,3.3466,33.232,302.77
8059,0.52479,3.335,33.186,302.78
8060,0.5245,3.3659,33.313,302.78
8061,0.5242,3.3869,33.4,302.79
8062,0.5239,3.3789,33.369,302.8
8063,0.5236,3.3315,33.177,302.81
8064,0.5233,3.3035,33.064,302.81
8065,0.523,3.3281,33.165,302.82
8066,0.5227,3.4245,33.56,302.83
8067,0.52241,3.3375,33.207,302.83
8068,0.52211,3.3267,33.164,302.84
8069,0.52181,3.3287,33.173,302.85
8070,0.52151,3.3705,33.345,302.86
8071,0.52121,3.3708,33.347,302.86
8072,0.52091,3.4017,33.475,302.87
8073,0.52061,3.3668,33.334,302.88
8074,0.52031,3.3032,33.075,302.89
8075,0.52002,3.4164,33.539,302.89
8076,0.51972,3.3622,33.318,302.9
8077,0.51942,3.3258,33.171,302.91
8078,0.51912,3.4145,33.534,302.91
8079,0.51882,3.3734,33.368,302.92
8080,0.51852,3.4141,33.535,302.93
8081,0.51822,3.3585,33.309,302.94
8082,0.51793,3.3387,33.23,302.94
8083,0.51763,3.3352,33.216,302.95
8084,0.51733,3.3936,33.456,302.96
8085,0.51703,3.3074,33.105,302.97
8086,0.51673,3.3814,33.409,302.97
8087,0.51643,3.3896,33.443,302.98
8088,0.51613,3.4126,33.538,302.99
8089,0.51583,3.3444,33.261,302.99
8090,0.51554,3.329,33.199,303
8091,0.51524,3.4264,33.598,303.01
8092,0.51494,3.4382,33.647,303.02
8093,0.51464,3.382,33.419,303.02
8094,0.51434,3.3912,33.457,303.03
8095,0.51404,3.3389,33.245,303.04
8096,0.51374,3.4037,33.511,303.05
8097,0.51345,3.3826,33.426,303.05
8098,0.51315,3.3557,33.317,303.06
8099,0.51285,3.3304,33.214,303.07
8100,0.51255,3.3046,38.077,303.07
8101,0.51221,3.3417,38.231,303.09
8102,0.51187,3.2706,37.945,303.1
8103,0.51152,3.2995,38.065,303.11
8104,0.51118,3.3021,38.079,303.12
8105,0.51084,3.3199,38.154,303.13
8106,0.5105,3.3332,38.211,303.14
8107,0.51016,3.3194,38.156,303.15
8108,0.50982,3.2975,38.069,303.16
8109,0.50947,3.3465,38.271,303.17
8110,0.50913,3.3344,38.224,303.19
8111,0.50879,3.3917,38.46,303.2
8112,0.50845,3.3393,38.248,303.21
8113,0.50811,3.2427,37.855,303.22
8114,0.50777,3.3498,38.294,303.23
8115,0.50742,3.3455,38.278,303.24
8116,0.50708,3.2954,38.075,303.25
8117,0.50674,3.3319,38.226,303.26
8118,0.5064,3.2849,38.035,303.27
8119,0.50606,3.2711,37.98,303.29
8120,0.50572,3.3109,38.145,303.3
8121,0.50537,3.2707,37.982,303.31
8122,0.50503,3.3531,38.32,303.32
8123,0.50469,3.2918,38.071,303.33
8124,0.50435,3.2781,38.016,303.34
8125,0.50401,3.3287,38.224,303.35
8126,0.50367,3.2695,37.984,303.36
8127,0.50332,3.2689,37.982,303.38
8128,0.50298,3.2838,38.044,303.39
8129,0.50264,3.2814,38.036,303.4
8130,0.5023,3.2686,37.985,303.41
8131,0.50196,3.3176,38.187,303.42
8132,0.50162,3.363,38.373,303.43
8133,0.50127,3.3043,38.134,303.44
8134,0.50093,3.2599,37.955,303.46
8135,0.50059,3.2883,38.072,303.47
8136,0.50025,3.2532,37.93,303.48
8137,0.49991,3.2752,38.021,303.49
8138,0.49957,3.2974,38.113,303.5
8139,0.49922,3.3493,38.327,303.51
8140,0.49888,3.3665,38.398,303.52
8141,0.49854,3.3084,38.163,303.53
8142,0.4982,3.2858,38.071,303.55
8143,0.49786,3.2769,38.037,303.56
8144,0.49752,3.3601,38.378,303.57
8145,0.49717,3.3229,38.227,303.58
8146,0.49683,3.3549,38.359,303.59
8147,0.49649,3.3168,38.204,303.6
8148,0.49615,3.3324,38.269,303.61
8149,0.49581,3.2944,38.115,303.63
8150,0.49547,3.3325,38.272,303.64
8151,0.49512,3.3567,38.372,303.65
8152,0.49478,3.2922,38.109,303.66
8153,0.49444,3.3157,38.206,303.67
8154,0.4941,3.3131,38.197,303.68
8155,0.49376,3.3098,38.184,303.69
8156,0.49342,3.2992,38.142,303.7
8157,0.49307,3.2521,37.951,303.72
8158,0.49273,3.2863,38.091,303.73
8159,0.49239,3.3182,38.222,303.74
8160,0.49205,3.3166,38.217,303.75
8161,0.49171,3.3136,38.206,303.76
8162,0.49137,3.2994,38.149,303.77
8163,0.49102,3.3536,38.371,303.78
8164,0.49068,3.2852,38.093,303.8
8165,0.49034,3.2894,38.111,303.81
8166,0.49,3.2584,37.985,303.82
8167,0.48966,3.2535,37.966,303.83
8168,0.48932,3.3422,38.329,303.84
8169,0.48897,3.3122,38.207,303.85
8170,0.48863,3.2687,38.031,303.86
8171,0.48829,3.3508,38.367,303.88
8172,0.48795,3.2647,38.016,303.89
8173,0.48761,3.2864,38.105,303.9
8174,0.48727,3.2067,37.781,303.91
8175,0.48692,3.2998,38.162,303.92
8176,0.48658,3.271,38.045,303.93
8177,0.48624,3.3111,38.21,303.94
8178,0.4859,3.306,38.19,303.96
8179,0.48556,3.3011,38.17,303.97
8180,0.48522,3.2917,38.133,303.98
8181,0.48487,3.3103,38.21,303.99
8182,0.48453,3.2711,38.051,304
8183,0.48419,3.3134,38.224,304.01
8184,0.48385,3.3256,38.275,304.02
8185,0.48351,3.288,38.122,304.04
8186,0.48317,3.3107,38.216,304.05
8187,0.48282,3.2776,38.081,304.06
8188,0.48248,3.3652,38.44,304.07
8189,0.48214,3.3074,38.205,304.08
8190,0.4818,3.3036,38.19,304.09
8191,0.48146,3.2279,37.882,304.1
8192,0.48112,3.1797,37.686,304.12
8193,0.48077,3.3179,38.25,304.13
8194,0.48043,3.311,38.223,304.14
8195,0.48009,3.34,38.343,304.15
8196,0.47975,3.3296,38.301,304.16
8197,0.47941,3.3577,38.416,304.17
8198,0.47907,3.2641,38.035,304.18
8199,0.47872,3.2845,38.119,304.19
8200,0.47838,3.3619,37.932,304.21
8201,0.47805,3.2965,37.666,304.22
8202,0.47771,3.2839,37.615,304.23
8203,0.47737,3.3027,37.692,304.24
8204,0.47703,3.2977,37.672,304.25
8205,0.4767,3.3045,37.701,304.26
8206,0.47636,3.3211,37.769,304.27
8207,0.47602,3.2954,37.665,304.28
8208,0.47568,3.2916,37.65,304.29
8209,0.47535,3.2785,37.597,304.3
8210,0.47501,3.3162,37.752,304.32
8211,0.47467,3.2988,37.681,304.33
8212,0.47434,3.3542,37.908,304.34
8213,0.474,3.3617,37.939,304.35
8214,0.47366,3.3174,37.759,304.36
8215,0.47332,3.3264,37.797,304.37
8216,0.47299,3.3147,37.75,304.38
8217,0.47265,3.2845,37.627,304.39
8218,0.47231,3.2484,37.48,304.4
8219,0.47197,3.2807,37.613,304.41
8220,0.47164,3.3335,37.829,304.42
8221,0.4713,3.2548,37.509,304.43
8222,0.47096,3.2418,37.456,304.45
8223,0.47062,3.3143,37.753,304.46
8224,0.47029,3.3137,37.751,304.47
8225,0.46995,3.3118,37.744,304.48
8226,0.46961,3.3012,37.701,304.49
8227,0.46928,3.3019,37.705,304.5
8228,0.46894,3.2118,37.338,304.51
8229,0.4686,3.2684,37.569,304.52
8230,0.46826,3.2478,37.486,304.53
8231,0.46793,3.3188,37.777,304.54
8232,0.46759,3.2783,37.612,304.55
8233,0.46725,3.2839,37.636,304.56
8234,0.46691,3.265,37.559,304.58
8235,0.46658,3.3276,37.815,304.59
8236,0.46624,3.2985,37.697,304.6
8237,0.4659,3.3611,37.954,304.61
8238,0.46557,3.3305,37.829,304.62
8239,0.46523,3.2989,37.701,304.63
8240,0.46489,3.2731,37.596,304.64
8241,0.46455,3.2368,37.449,304.65
8242,0.46422,3.3254,37.811,304.66
8243,0.46388,3.286,37.651,304.67
8244,0.46354,3.2706,37.589,304.68
8245,0.4632,3.1844,37.238,304.69
8246,0.46287,3.252,37.514,304.7
8247,0.46253,3.3064,37.737,304.72
8248,0.46219,3.3084,37.746,304.73
8249,0.46185,3.3124,37.763,304.74
8250,0.46152,3.262,37.558,304.75
8251,0.46118,3.32,37.795,304.76
8252,0.46084,3.3084,37.748,304.77
8253,0.46051,3.3345,37.856,304.78
8254,0.46017,3.3034,37.73,304.79
8255,0.45983,3.2795,37.633,304.8
8256,0.45949,3.2567,37.54,304.81
8257,0.45916,3.2685,37.589,304.82
8258,0.45882,3.2466,37.501,304.83
8259,0.45848,3.2732,37.61,304.84
8260,0.45814,3.2855,37.661,304.85
8261,0.45781,3.1784,37.224,304.87
8262,0.45747,3.2908,37.683,304.88
8263,0.45713,3.2781,37.632,304.89
8264,0.4568,3.1966,37.3,304.9
8265,0.45646,3.3065,37.75,304.91
8266,0.45612,3.316,37.789,304.92
8267,0.45578,3.3113,37.77,304.93
8268,0.45545,3.2269,37.427,304.94
8269,0.45511,3.2809,37.648,304.95
8270,0.45477,3.2537,37.538,304.96
8271,0.45443,3.3279,37.841,304.97
8272,0.4541,3.2302,37.443,304.98
8273,0.45376,3.2931,37.7,304.99
8274,0.45342,3.319,37.807,305
8275,0.45308,3.3184,37.805,305.01
8276,0.45275,3.2597,37.566,305.02
8277,0.45241,3.2609,37.572,305.04
8278,0.45207,3.2914,37.697,305.05
8279,0.45174,3.2471,37.517,305.06
8280,0.4514,3.2606,37.572,305.07
8281,0.45106,3.2823,37.662,305.08
8282,0.45072,3.3277,37.847,305.09
8283,0.45039,3.2322,37.458,305.1
8284,0.45005,3.3295,37.856,305.11
8285,0.44971,3.2532,37.545,305.12
8286,0.44937,3.2529,37.545,305.13
8287,0.44904,3.2186,37.406,305.14
8288,0.4487,3.2467,37.521,305.15
8289,0.44836,3.2213,37.418,305.16
8290,0.44803,3.2775,37.648,305.17
8291,0.44769,3.3094,37.779,305.18
8292,0.44735,3.2157,37.397,305.19
8293,0.44701,3.2863,37.686,305.2
8294,0.44668,3.2586,37.573,305.21
8295,0.44634,3.2392,37.495,305.23
8296,0.446,3.2786,37.657,305.24
8297,0.44566,3.2859,37.687,305.25
8298,0.44533,3.2289,37.455,305.26
8299,0.44499,3.292,37.713,305.27
8300,0.44465,3.5621,-0.19382,305.28
8301,0.44465,3.6024,-0.040045,305.27
8302,0.44465,3.5757,-0.15891,305.27
8303,0.44465,3.6027,-0.057641,305.26
8304,0.44465,3.5521,-0.27253,305.26
8305,0.44465,3.5942,-0.10777,305.25
8306,0.44465,3.629,0.027292,305.24
8307,0.44465,3.6358,0.049327,305.24
8308,0.44465,3.5829,-0.17234,305.23
8309,0.44465,3.6642,0.15443,305.23
8310,0.44465,3.6346,0.028798,305.22
8311,0.44465,3.5556,-0.29774,305.21
8312,0.44465,3.6145,-0.061171,305.21
8313,0.44465,3.5942,-0.14784,305.2
8314,0.44465,3.6116,-0.08018,305.19
8315,0.44465,3.6011,-0.12628,305.19
8316,0.44465,3.634,0.005266,305.18
8317,0.44465,3.6096,-0.097241,305.17
8318,0.44465,3.5981,-0.14647,305.17
8319,0.44465,3.5607,-0.30147,305.16
8320,0.44465,3.6813,0.18838,305.15
8321,0.44465,3.6646,0.11822,305.15
8322,0.44465,3.6183,-0.072772,305.14
8323,0.44465,3.6338,-0.011617,305.14
8324,0.44465,3.647,0.040555,305.13
8325,0.44465,3.6028,-0.14173,305.12
8326,0.44465,3.569,-0.281,305.12
8327,0.44465,3.6094,-0.11788,305.11
8328,0.44465,3.65,0.04633,305.1
8329,0.44465,3.606,-0.13445,305.1
8330,0.44465,3.68,0.16607,305.09
8331,0.44465,3.7253,0.34974,305.08
8332,0.44465,3.561,-0.32237,305.07
8333,0.44465,3.6305,-0.039692,305.07
8334,0.44465,3.5998,-0.16634,305.06
8335,0.44465,3.5542,-0.35361,305.05
8336,0.44465,3.65,0.036345,305.05
8337,0.44465,3.6155,-0.10567,305.04
8338,0.44465,3.6324,-0.037859,305.03
8339,0.44465,3.5669,-0.30621,305.03
8340,0.44465,3.6704,0.11535,305.02
8341,0.44465,3.6598,0.070973,305.01
8342,0.44465,3.7439,0.41339,305.01
8343,0.44465,3.6565,0.055529,305
8344,0.44465,3.6552,0.049034,304.99
8345,0.44465,3.6382,-0.020965,304.99
8346,0.44465,3.7005,0.23232,304.98
8347,0.44465,3.6215,-0.090948,304.97
8348,0.44465,3.7015,0.23457,304.97
8349,0.44465,3.6552,0.04468,304.96
8350,0.44465,3.2005,49.975,304.95
8351,0.4442,3.2005,49.989,304.97
8352,0.44376,3.1671,49.867,304.99
8353,0.44331,3.1209,49.69,305.01
8354,0.44286,3.2019,50.032,305.03
8355,0.44241,3.1541,49.847,305.05
8356,0.44197,3.1572,49.869,305.08
8357,0.44152,3.2225,50.144,305.1
8358,0.44107,3.1265,49.76,305.12
8359,0.44062,3.245,50.25,305.14
8360,0.44017,3.1201,49.747,305.16
8361,0.43973,3.1633,49.93,305.18
8362,0.43928,3.1393,49.837,305.2
8363,0.43883,3.1722,49.977,305.23
8364,0.43838,3.1917,50.061,305.25
8365,0.43793,3.1593,49.934,305.27
8366,0.43749,3.1867,50.049,305.29
8367,0.43704,3.1555,49.926,305.31
8368,0.43659,3.2407,50.278,305.33
8369,0.43614,3.168,49.985,305.36
8370,0.4357,3.1392,49.87,305.38
8371,0.43525,3.1311,49.84,305.4
8372,0.4348,3.0898,49.675,305.42
8373,0.43435,3.1809,50.05,305.44
8374,0.4339,3.1694,50.005,305.47
8375,0.43346,3.1825,50.062,305.49
8376,0.43301,3.1581,49.965,305.51
8377,0.43256,3.1835,50.071,305.53
8378,0.43211,3.1432,49.909,305.56
8379,0.43167,3.1991,50.139,305.58
8380,0.43122,3.213,50.199,305.6
8381,0.43077,3.1834,50.08,305.62
8382,0.43032,3.2392,50.31,305.65
8383,0.42987,3.1437,49.922,305.67
8384,0.42943,3.1727,50.042,305.69
8385,0.42898,3.1755,50.056,305.71
8386,0.42853,3.1055,49.772,305.74
8387,0.42808,3.1378,49.906,305.76
8388,0.42764,3.1116,49.801,305.78
8389,0.42719,3.1636,50.015,305.8
8390,0.42674,3.1201,49.84,305.83
8391,0.42629,3.1915,50.133,305.85
8392,0.42584,3.0995,49.759,305.87
8393,0.4254,3.1822,50.098,305.89
8394,0.42495,3.1843,50.109,305.92
8395,0.4245,3.2196,50.255,305.94
8396,0.42405,3.1112,49.814,305.96
8397,0.4236,3.154,49.99,305.98
8398,0.42316,3.182,50.106,306.01
8399,0.42271,3.1177,49.845,306.03
8400,0.42226,3.2208,45.093,306.05
8401,0.42186,3.2381,45.164,306.07
8402,0.42146,3.1925,44.978,306.09
8403,0.42105,3.1689,44.883,306.1
8404,0.42065,3.1831,44.941,306.12
8405,0.42025,3.2408,45.177,306.14
8406,0.41984,3.1344,44.744,306.15
8407,0.41944,3.1826,44.941,306.17
8408,0.41904,3.1715,44.897,306.19
8409,0.41863,3.2207,45.099,306.21
8410,0.41823,3.1977,45.006,306.22
8411,0.41783,3.1786,44.929,306.24
8412,0.41742,3.1763,44.92,306.26
8413,0.41702,3.2229,45.111,306.27
8414,0.41662,3.2501,45.223,306.29
8415,0.41622,3.1587,44.851,306.31
8416,0.41581,3.1346,44.754,306.32
8417,0.41541,3.2312,45.149,306.34
8418,0.41501,3.2183,45.098,306.36
8419,0.4146,3.2111,45.069,306.38
8420,0.4142,3.1797,44.942,306.39
8421,0.4138,3.2472,45.219,306.41
8422,0.41339,3.2458,45.214,306.43
8423,0.41299,3.1849,44.967,306.44
8424,0.41259,3.1022,44.63,306.46
8425,0.41218,3.2079,45.063,306.48
8426,0.41178,3.2459,45.219,306.5
8427,0.41138,3.1831,44.964,306.51
8428,0.41097,3.2463,45.223,306.53
8429,0.41057,3.1909,44.998,306.55
8430,0.41017,3.2806,45.365,306.56
8431,0.40977,3.1461,44.817,306.58
8432,0.40936,3.173,44.928,306.6
8433,0.40896,3.235,45.182,306.61
8434,0.40856,3.149,44.832,306.63
8435,0.40815,3.1344,44.774,306.65
8436,0.40775,3.1519,44.846,306.67
8437,0.40735,3.1691,44.918,306.68
8438,0.40694,3.2437,45.223,306.7
8439,0.40654,3.2256,45.151,306.72
8440,0.40614,3.1705,44.927,306.73
8441,0.40573,3.1702,44.927,306.75
8442,0.40533,3.1812,44.973,306.77
8443,0.40493,3.1719,44.936,306.78
8444,0.40453,3.1791,44.966,306.8
8445,0.40412,3.1718,44.938,306.82
8446,0.40372,3.1648,44.91,306.84
8447,0.40332,3.161,44.896,306.85
8448,0.40291,3.2061,45.081,306.87
8449,0.40251,3.1342,44.789,306.89
8450,0.40211,3.2141,45.116,306.9
8451,0.4017,3.1544,44.873,306.92
8452,0.4013,3.1629,44.909,306.94
8453,0.4009,3.1372,44.805,306.96
8454,0.40049,3.1576,44.89,306.97
8455,0.40009,3.2067,45.091,306.99
8456,0.39969,3.1741,44.958,307.01
8457,0.39928,3.1505,44.862,307.02
8458,0.39888,3.2076,45.095,307.04
8459,0.39848,3.1597,44.9,307.06
8460,0.39808,3.1757,44.966,307.07
8461,0.39767,3.1892,45.021,307.09
8462,0.39727,3.2634,45.324,307.11
8463,0.39687,3.1485,44.856,307.12
8464,0.39646,3.1376,44.812,307.14
8465,0.39606,3.1958,45.05,307.16
8466,0.39566,3.1512,44.869,307.17
8467,0.39525,3.1503,44.865,307.19
8468,0.39485,3.121,44.746,307.21
8469,0.39445,3.2001,45.07,307.22
8470,0.39404,3.1181,44.736,307.24
8471,0.39364,3.1833,45.003,307.26
8472,0.39324,3.0929,44.635,307.27
8473,0.39284,3.2002,45.074,307.29
8474,0.39243,3.1407,44.831,307.31
8475,0.39203,3.2665,45.346,307.32
8476,0.39163,3.1242,44.766,307.34
8477,0.39122,3.1674,44.943,307.36
8478,0.39082,3.202,45.085,307.37
8479,0.39042,3.1657,44.938,307.39
8480,0.39001,3.2221,45.169,307.41
8481,0.38961,3.1614,44.922,307.42
8482,0.38921,3.1908,45.043,307.44
8483,0.3888,3.1349,44.816,307.46
8484,0.3884,3.2081,45.115,307.47
8485,0.388,3.1584,44.913,307.49
8486,0.3876,3.1904,45.045,307.51
8487,0.38719,3.1954,45.066,307.52
8488,0.38679,3.1945,45.063,307.54
8489,0.38639,3.1478,44.874,307.56
8490,0.38598,3.1821,45.015,307.57
8491,0.38558,3.1754,44.988,307.59
8492,0.38518,3.1479,44.877,307.61
8493,0.38477,3.1388,44.841,307.62
8494,0.38437,3.2003,45.093,307.64
8495,0.38397,3.2037,45.108,307.66
8496,0.38356,3.1629,44.942,307.67
8497,0.38316,3.163,44.943,307.69
8498,0.38276,3.2053,45.117,307.7
8499,0.38235,3.1072,44.718,307.72
8500,0.38195,3.4685,15.596,307.74
8501,0.38181,3.4148,15.372,307.73
8502,0.38167,3.5057,15.738,307.73
8503,0.38154,3.413,15.355,307.73
8504,0.3814,3.5264,15.814,307.72
8505,0.38126,3.4485,15.492,307.72
8506,0.38112,3.4842,15.635,307.71
8507,0.38098,3.4591,15.53,307.71
8508,0.38084,3.4679,15.563,307.7
8509,0.3807,3.4872,15.639,307.7
8510,0.38056,3.4643,15.543,307.69
8511,0.38042,3.5124,15.737,307.69
8512,0.38029,3.514,15.742,307.69
8513,0.38015,3.5383,15.839,307.68
8514,0.38001,3.4344,15.413,307.68
8515,0.37987,3.4867,15.625,307.67
8516,0.37973,3.5025,15.689,307.67
8517,0.37959,3.4133,15.323,307.66
8518,0.37945,3.4543,15.489,307.66
8519,0.37931,3.4272,15.377,307.65
8520,0.37918,3.4845,15.61,307.65
8521,0.37904,3.4514,15.474,307.64
8522,0.3789,3.4542,15.485,307.64
8523,0.37876,3.4796,15.587,307.63
8524,0.37862,3.486,15.613,307.63
8525,0.37848,3.4038,15.277,307.62
8526,0.37834,3.5058,15.692,307.62
8527,0.3782,3.4608,15.508,307.61
8528,0.37806,3.4272,15.37,307.61
8529,0.37793,3.374,15.153,307.6
8530,0.37779,3.4899,15.625,307.6
8531,0.37765,3.3872,15.205,307.59
8532,0.37751,3.4014,15.262,307.59
8533,0.37737,3.4732,15.555,307.58
8534,0.37723,3.4438,15.435,307.58
8535,0.37709,3.4542,15.477,307.57
8536,0.37695,3.4135,15.31,307.57
8537,0.37681,3.5046,15.682,307.56
8538,0.37668,3.4096,15.294,307.56
8539,0.37654,3.4885,15.615,307.55
8540,0.3764,3.4588,15.494,307.55
8541,0.37626,3.43,15.376,307.54
8542,0.37612,3.3958,15.236,307.54
8543,0.37598,3.4359,15.399,307.53
8544,0.37584,3.5034,15.674,307.53
8545,0.3757,3.4654,15.519,307.52
8546,0.37557,3.406,15.277,307.52
8547,0.37543,3.4634,15.51,307.51
8548,0.37529,3.4125,15.303,307.51
8549,0.37515,3.4437,15.43,307.5
8550,0.37501,3.5628,-0.1546,307.5
8551,0.37501,3.6296,0.11423,307.49
8552,0.37501,3.6114,0.036029,307.48
8553,0.37501,3.6019,-0.0059999,307.47
8554,0.37501,3.6175,0.054559,307.47
8555,0.37501,3.5483,-0.23082,307.46
8556,0.37501,3.553,-0.21449,307.45
8557,0.37501,3.6881,0.33467,307.44
8558,0.37501,3.6387,0.13032,307.43
8559,0.37501,3.596,-0.046054,307.43
8560,0.37501,3.5737,-0.13916,307.42
8561,0.37501,3.6052,-0.012679,307.41
8562,0.37501,3.5997,-0.036902,307.4
8563,0.37501,3.5959,-0.054212,307.39
8564,0.37501,3.6404,0.12587,307.39
8565,0.37501,3.6004,-0.039025,307.38
8566,0.37501,3.6264,0.065973,307.37
8567,0.37501,3.6203,0.039402,307.36
8568,0.37501,3.5721,-0.15866,307.35
8569,0.37501,3.6485,0.15195,307.35
8570,0.37501,3.6358,0.098977,307.34
8571,0.37501,3.5954,-0.066826,307.33
8572,0.37501,3.5868,-0.10328,307.32
8573,0.37501,3.5835,-0.11774,307.31
8574,0.37501,3.5796,-0.13487,307.3
8575,0.37501,3.5718,-0.16762,307.3
8576,0.37501,3.6138,0.0028702,307.29
8577,0.37501,3.5776,-0.14554,307.28
8578,0.37501,3.5954,-0.073751,307.27
8579,0.37501,3.5611,-0.2149,307.26
8580,0.37501,3.617,0.012391,307.26
8581,0.37501,3.5504,-0.26027,307.25
8582,0.37501,3.5895,-0.10138,307.24
8583,0.37501,3.5596,-0.22405,307.23
8584,0.37501,3.5841,-0.12463,307.22
8585,0.37501,3.5954,-0.079515,307.21
8586,0.37501,3.6114,-0.014914,307.21
8587,0.37501,3.6434,0.11499,307.2
8588,0.37501,3.6856,0.28675,307.19
8589,0.37501,3.5966,-0.077287,307.18
8590,0.37501,3.5884,-0.11144,307.17
8591,0.37501,3.6189,0.01226,307.17
8592,0.37501,3.6104,-0.022834,307.16
8593,0.37501,3.6132,-0.01213,307.15
8594,0.37501,3.655,0.15801,307.14
8595,0.37501,3.5774,-0.15936,307.13
8596,0.37501,3.6887,0.29411,307.12
8597,0.37501,3.5888,-0.11409,307.12
8598,0.37501,3.6335,0.067877,307.11
8599,0.37501,3.606,-0.045039,307.1
8600,0.37501,3.4857,18.945,307.09
8601,0.37484,3.424,18.698,307.09
8602,0.37467,3.488,18.963,307.08
8603,0.37451,3.3986,18.601,307.08
8604,0.37434,3.4551,18.835,307.07
8605,0.37417,3.398,18.605,307.07
8606,0.374,3.4353,18.76,307.07
8607,0.37383,3.4385,18.775,307.06
8608,0.37366,3.4942,19.004,307.06
8609,0.3735,3.4659,18.891,307.05
8610,0.37333,3.4429,18.799,307.05
8611,0.37316,3.426,18.732,307.05
8612,0.37299,3.4747,18.932,307.04
8613,0.37282,3.4192,18.707,307.04
8614,0.37265,3.4059,18.654,307.03
