Time,SOC,Voltage,Current,Temperature
1351,0.34124,3.8407,-14.745,300.04
1352,0.34138,3.8854,-14.563,300.04
1353,0.34151,3.7477,-15.125,300.04
1354,0.34165,3.7833,-14.98,300.03
1355,0.34178,3.7923,-14.944,300.03
1356,0.34192,3.7518,-15.109,300.03
1357,0.34205,3.7512,-15.112,300.03
1358,0.34218,3.7878,-14.963,300.03
1359,0.34232,3.7641,-15.06,300.03
1360,0.34245,3.8017,-14.907,300.03
1361,0.34259,3.7496,-15.12,300.02
1362,0.34272,3.7076,-15.292,300.02
1363,0.34286,3.7951,-14.935,300.02
1364,0.34299,3.7782,-15.005,300.02
1365,0.34313,3.7709,-15.034,300.02
1366,0.34326,3.7976,-14.926,300.02
1367,0.34339,3.7883,-14.964,300.02
1368,0.34353,3.7628,-15.069,300.01
1369,0.34366,3.756,-15.097,300.01
1370,0.3438,3.8418,-14.747,300.01
1371,0.34393,3.7746,-15.021,300.01
1372,0.34407,3.7694,-15.043,300.01
1373,0.3442,3.7748,-15.021,300.01
1374,0.34434,3.7146,-15.267,300.01
1375,0.34447,3.8453,-14.734,300
1376,0.3446,3.7993,-14.922,300
1377,0.34474,3.7896,-14.962,300
1378,0.34487,3.7292,-15.209,300
1379,0.34501,3.7202,-15.246,300
1380,0.34514,3.8709,-14.631,300
1381,0.34528,3.8128,-14.869,300
1382,0.34541,3.8099,-14.881,299.99
1383,0.34554,3.8125,-14.871,299.99
1384,0.34568,3.8143,-14.864,299.99
1385,0.34581,3.7362,-15.183,299.99
1386,0.34595,3.8202,-14.84,299.99
1387,0.34608,3.7596,-15.088,299.99
1388,0.34622,3.7345,-15.191,299.99
1389,0.34635,3.8664,-14.653,299.99
1390,0.34649,3.728,-15.218,299.98
1391,0.34662,3.7826,-14.995,299.98
1392,0.34675,3.8069,-14.897,299.98
1393,0.34689,3.7787,-15.012,299.98
1394,0.34702,3.7788,-15.012,299.98
1395,0.34716,3.7844,-14.99,299.98
1396,0.34729,3.7474,-15.141,299.98
1397,0.34743,3.6823,-15.407,299.97
1398,0.34756,3.8152,-14.865,299.97
1399,0.3477,3.7571,-15.102,299.97
1400,0.34783,3.7073,-15.306,299.97
1401,0.34796,3.7745,-15.032,299.97
1402,0.3481,3.8444,-14.747,299.97
1403,0.34823,3.669,-15.463,299.97
1404,0.34837,3.7712,-15.046,299.96
1405,0.3485,3.6996,-15.339,299.96
1406,0.34864,3.7904,-14.969,299.96
1407,0.34877,3.7549,-15.114,299.96
1408,0.3489,3.8002,-14.929,299.96
1409,0.34904,3.7004,-15.337,299.96
1410,0.34917,3.7684,-15.06,299.96
1411,0.34931,3.8229,-14.837,299.95
1412,0.34944,3.7983,-14.938,299.95
1413,0.34958,3.7973,-14.943,299.95
1414,0.34971,3.7923,-14.963,299.95
1415,0.34985,3.8282,-14.817,299.95
1416,0.34998,3.8158,-14.868,299.95
1417,0.35011,3.7315,-15.212,299.95
1418,0.35025,3.7907,-14.971,299.94
1419,0.35038,3.7868,-14.987,299.94
1420,0.35052,3.7541,-15.121,299.94
1421,0.35065,3.8259,-14.828,299.94
1422,0.35079,3.7499,-15.139,299.94
1423,0.35092,3.7718,-15.05,299.94
1424,0.35106,3.8029,-14.923,299.94
1425,0.35119,3.7404,-15.179,299.93
1426,0.35132,3.7422,-15.172,299.93
1427,0.35146,3.8406,-14.77,299.93
1428,0.35159,3.7645,-15.081,299.93
1429,0.35173,3.8039,-14.921,299.93
1430,0.35186,3.77,-15.06,299.93
1431,0.352,3.7918,-14.971,299.93
1432,0.35213,3.7739,-15.044,299.93
1433,0.35227,3.8296,-14.817,299.92
1434,0.3524,3.7742,-15.044,299.92
1435,0.35253,3.7746,-15.042,299.92
1436,0.35267,3.7478,-15.152,299.92
1437,0.3528,3.8165,-14.872,299.92
1438,0.35294,3.7794,-15.024,299.92
1439,0.35307,3.787,-14.993,299.92
1440,0.35321,3.7522,-15.135,299.91
1441,0.35334,3.7483,-15.151,299.91
1442,0.35347,3.8564,-14.711,299.91
1443,0.35361,3.8277,-14.828,299.91
1444,0.35374,3.7983,-14.948,299.91
1445,0.35388,3.8261,-14.835,299.91
1446,0.35401,3.7546,-15.127,299.91
1447,0.35415,3.8138,-14.886,299.9
1448,0.35428,3.7277,-15.238,299.9
1449,0.35442,3.7558,-15.123,299.9
1450,0.35455,3.7448,-15.169,299.9
1451,0.35468,3.7579,-15.115,299.9
1452,0.35482,3.8326,-14.811,299.9
1453,0.35495,3.797,-14.957,299.9
1454,0.35509,3.7872,-14.997,299.89
1455,0.35522,3.8416,-14.775,299.89
1456,0.35536,3.8095,-14.906,299.89
1457,0.35549,3.7236,-15.257,299.89
1458,0.35563,3.8107,-14.902,299.89
1459,0.35576,3.7952,-14.966,299.89
1460,0.35589,3.8598,-14.702,299.89
1461,0.35603,3.8263,-14.839,299.89
1462,0.35616,3.7517,-15.144,299.88
1463,0.3563,3.7837,-15.014,299.88
1464,0.35643,3.7568,-15.124,299.88
1465,0.35657,3.8205,-14.864,299.88
1466,0.3567,3.7129,-15.304,299.88
1467,0.35684,3.8256,-14.844,299.88
1468,0.35697,3.81,-14.908,299.88
1469,0.3571,3.8135,-14.894,299.87
1470,0.35724,3.7962,-14.965,299.87
1471,0.35737,3.768,-15.081,299.87
1472,0.35751,3.7943,-14.973,299.87
1473,0.35764,3.804,-14.934,299.87
1474,0.35778,3.7728,-15.062,299.87
1475,0.35791,3.7939,-14.976,299.87
1476,0.35804,3.7736,-15.059,299.86
1477,0.35818,3.7822,-15.024,299.86
1478,0.35831,3.7798,-15.034,299.86
1479,0.35845,3.7647,-15.096,299.86
1480,0.35858,3.7973,-14.964,299.86
1481,0.35872,3.8366,-14.803,299.86
1482,0.35885,3.807,-14.925,299.86
1483,0.35899,3.7826,-15.025,299.86
1484,0.35912,3.7957,-14.972,299.85
1485,0.35925,3.7768,-15.049,299.85
1486,0.35939,3.793,-14.983,299.85
1487,0.35952,3.7023,-15.354,299.85
1488,0.35966,3.7492,-15.162,299.85
1489,0.35979,3.7881,-15.004,299.85
1490,0.35993,3.7505,-15.158,299.85
1491,0.36006,3.7905,-14.995,299.84
1492,0.3602,3.7242,-15.266,299.84
1493,0.36033,3.8428,-14.782,299.84
1494,0.36046,3.7598,-15.121,299.84
1495,0.3606,3.8308,-14.831,299.84
1496,0.36073,3.7849,-15.019,299.84
1497,0.36087,3.8264,-14.85,299.84
1498,0.361,3.8009,-14.955,299.83
1499,0.36114,3.8032,-14.945,299.83
1500,0.36127,3.7946,-14.981,299.83
1501,0.3614,3.7926,-14.989,299.83
1502,0.36154,3.8055,-14.937,299.83
1503,0.36167,3.8393,-14.799,299.83
1504,0.36181,3.7598,-15.124,299.83
1505,0.36194,3.7379,-15.214,299.83
1506,0.36208,3.7645,-15.105,299.82
1507,0.36221,3.7273,-15.258,299.82
1508,0.36235,3.8177,-14.889,299.82
1509,0.36248,3.8047,-14.942,299.82
1510,0.36261,3.7561,-15.141,299.82
1511,0.36275,3.8665,-14.691,299.82
1512,0.36288,3.7928,-14.992,299.82
1513,0.36302,3.8599,-14.718,299.81
1514,0.36315,3.7984,-14.969,299.81
1515,0.36329,3.8677,-14.687,299.81
1516,0.36342,3.8227,-14.871,299.81
1517,0.36356,3.7389,-15.214,299.81
1518,0.36369,3.7938,-14.989,299.81
1519,0.36382,3.8476,-14.77,299.81
1520,0.36396,3.7512,-15.164,299.81
1521,0.36409,3.8509,-14.757,299.8
1522,0.36423,3.7157,-15.309,299.8
1523,0.36436,3.8236,-14.869,299.8
1524,0.3645,3.7786,-15.053,299.8
1525,0.36463,3.8246,-14.866,299.8
1526,0.36477,3.7804,-15.047,299.8
1527,0.3649,3.7437,-15.197,299.8
1528,0.36503,3.7956,-14.985,299.79
1529,0.36517,3.7579,-15.139,299.79
1530,0.3653,3.8258,-14.863,299.79
1531,0.36544,3.8039,-14.952,299.79
1532,0.36557,3.8394,-14.808,299.79
1533,0.36571,3.8159,-14.904,299.79
1534,0.36584,3.781,-15.046,299.79
1535,0.36597,3.8604,-14.723,299.79
1536,0.36611,3.7109,-15.333,299.78
1537,0.36624,3.8577,-14.734,299.78
1538,0.36638,3.7603,-15.132,299.78
1539,0.36651,3.7958,-14.988,299.78
1540,0.36665,3.7699,-15.094,299.78
1541,0.36678,3.8307,-14.846,299.78
1542,0.36692,3.817,-14.902,299.78
1543,0.36705,3.8343,-14.832,299.78
1544,0.36718,3.7486,-15.182,299.77
1545,0.36732,3.787,-15.025,299.77
1546,0.36745,3.852,-14.76,299.77
1547,0.36759,3.7821,-15.046,299.77
1548,0.36772,3.8143,-14.915,299.77
1549,0.36786,3.8034,-14.959,299.77
1550,0.36799,3.8178,-14.901,299.77
1551,0.36813,3.8232,-14.879,299.76
1552,0.36826,3.7714,-15.091,299.76
1553,0.36839,3.8387,-14.817,299.76
1554,0.36853,3.8501,-14.77,299.76
1555,0.36866,3.7221,-15.293,299.76
1556,0.3688,3.7447,-15.201,299.76
1557,0.36893,3.7303,-15.26,299.76
1558,0.36907,3.7965,-14.99,299.76
1559,0.3692,3.7838,-15.042,299.75
1560,0.36934,3.8356,-14.831,299.75
1561,0.36947,3.7936,-15.003,299.75
1562,0.3696,3.7762,-15.075,299.75
1563,0.36974,3.8041,-14.961,299.75
1564,0.36987,3.8212,-14.891,299.75
1565,0.37001,3.8797,-14.653,299.75
1566,0.37014,3.8091,-14.941,299.74
1567,0.37028,3.8075,-14.948,299.74
1568,0.37041,3.7862,-15.035,299.74
1569,0.37054,3.7967,-14.993,299.74
1570,0.37068,3.8292,-14.86,299.74
1571,0.37081,3.839,-14.821,299.74
1572,0.37095,3.8772,-14.665,299.74
1573,0.37108,3.8312,-14.853,299.74
1574,0.37122,3.7128,-15.337,299.73
1575,0.37135,3.6874,-15.441,299.73
1576,0.37149,3.7378,-15.235,299.73
1577,0.37162,3.8548,-14.758,299.73
1578,0.37175,3.7897,-15.024,299.73
1579,0.37189,3.8065,-14.956,299.73
1580,0.37202,3.8619,-14.73,299.73
1581,0.37216,3.8023,-14.974,299.73
1582,0.37229,3.8391,-14.824,299.72
1583,0.37243,3.8098,-14.944,299.72
1584,0.37256,3.7789,-15.07,299.72
1585,0.3727,3.765,-15.127,299.72
1586,0.37283,3.7083,-15.359,299.72
1587,0.37296,3.7791,-15.07,299.72
1588,0.3731,3.84,-14.821,299.72
1589,0.37323,3.7358,-15.247,299.72
1590,0.37337,3.8789,-14.663,299.71
1591,0.3735,3.7928,-15.015,299.71
1592,0.37364,3.7638,-15.134,299.71
1593,0.37377,3.7897,-15.029,299.71
1594,0.3739,3.8399,-14.824,299.71
1595,0.37404,3.7349,-15.253,299.71
1596,0.37417,3.8575,-14.753,299.71
1597,0.37431,3.7905,-15.026,299.71
1598,0.37444,3.7818,-15.062,299.7
1599,0.37458,3.7587,-15.157,299.7
1600,0.37471,3.8014,-14.983,299.7
1601,0.37485,3.7895,-15.032,299.7
1602,0.37498,3.678,-15.487,299.7
1603,0.37511,3.8211,-14.903,299.7
1604,0.37525,3.7796,-15.073,299.7
1605,0.37538,3.7816,-15.065,299.69
1606,0.37552,3.8251,-14.888,299.69
1607,0.37565,3.8276,-14.878,299.69
1608,0.37579,3.8153,-14.928,299.69
1609,0.37592,3.7687,-15.119,299.69
1610,0.37606,3.7531,-15.183,299.69
1611,0.37619,3.771,-15.11,299.69
1612,0.37632,3.8327,-14.859,299.69
1613,0.37646,3.7973,-15.003,299.68
1614,0.37659,3.9272,-14.473,299.68
1615,0.37673,3.8218,-14.904,299.68
1616,0.37686,3.7973,-15.004,299.68
1617,0.377,3.7129,-15.349,299.68
1618,0.37713,3.8305,-14.869,299.68
1619,0.37727,3.7473,-15.209,299.68
1620,0.3774,3.8179,-14.921,299.68
1621,0.37753,3.7813,-15.071,299.67
1622,0.37767,3.7959,-15.012,299.67
1623,0.3778,3.8743,-14.692,299.67
1624,0.37794,3.7948,-15.017,299.67
1625,0.37807,3.7867,-15.05,299.67
1626,0.37821,3.7455,-15.218,299.67
1627,0.37834,3.8466,-14.806,299.67
1628,0.37847,3.7741,-15.102,299.67
1629,0.37861,3.8315,-14.868,299.66
1630,0.37874,3.7689,-15.124,299.66
1631,0.37888,3.815,-14.936,299.66
1632,0.37901,3.8663,-14.727,299.66
1633,0.37915,3.8066,-14.971,299.66
1634,0.37928,3.8317,-14.869,299.66
1635,0.37942,3.7722,-15.112,299.66
1636,0.37955,3.8001,-14.998,299.66
1637,0.37968,3.7291,-15.289,299.65
1638,0.37982,3.7811,-15.076,299.65
1639,0.37995,3.77,-15.122,299.65
1640,0.38009,3.7796,-15.083,299.65
1641,0.38022,3.772,-15.114,299.65
1642,0.38036,3.815,-14.939,299.65
1643,0.38049,3.834,-14.862,299.65
1644,0.38063,3.8365,-14.852,299.65
1645,0.38076,3.7638,-15.149,299.64
1646,0.38089,3.8189,-14.924,299.64
1647,0.38103,3.7948,-15.023,299.64
1648,0.38116,3.7972,-15.014,299.64
1649,0.3813,3.7753,-15.103,299.64
1650,0.38143,3.7389,-15.252,299.64
1651,0.38157,3.8016,-14.996,299.64
1652,0.3817,3.8043,-14.986,299.64
1653,0.38184,3.8739,-14.702,299.63
1654,0.38197,3.7784,-15.092,299.63
1655,0.3821,3.7836,-15.071,299.63
1656,0.38224,3.8674,-14.729,299.63
1657,0.38237,3.7998,-15.006,299.63
1658,0.38251,3.79,-15.046,299.63
1659,0.38264,3.7886,-15.052,299.63
1660,0.38278,3.7474,-15.22,299.63
1661,0.38291,3.7862,-15.062,299.62
1662,0.38304,3.8004,-15.004,299.62
1663,0.38318,3.805,-14.986,299.62
1664,0.38331,3.8807,-14.677,299.62
1665,0.38345,3.8257,-14.902,299.62
1666,0.38358,3.7953,-15.026,299.62
1667,0.38372,3.7852,-15.068,299.62
1668,0.38385,3.8154,-14.945,299.62
1669,0.38399,3.8587,-14.769,299.62
1670,0.38412,3.7483,-15.219,299.61
1671,0.38425,3.8094,-14.97,299.61
1672,0.38439,3.8103,-14.967,299.61
1673,0.38452,3.7458,-15.231,299.61
1674,0.38466,3.7617,-15.166,299.61
1675,0.38479,3.8145,-14.951,299.61
1676,0.38493,3.7341,-15.279,299.61
1677,0.38506,3.8086,-14.975,299.61
1678,0.3852,3.8152,-14.948,299.6
1679,0.38533,3.7855,-15.07,299.6
1680,0.38546,3.8346,-14.87,299.6
1681,0.3856,3.8014,-15.006,299.6
1682,0.38573,3.8206,-14.928,299.6
1683,0.38587,3.8219,-14.922,299.6
1684,0.386,3.8582,-14.775,299.6
1685,0.38614,3.7887,-15.059,299.6
1686,0.38627,3.8285,-14.896,299.59
1687,0.3864,3.765,-15.156,299.59
1688,0.38654,3.8953,-14.624,299.59
1689,0.38667,3.7455,-15.236,299.59
1690,0.38681,3.843,-14.838,299.59
1691,0.38694,3.8467,-14.824,299.59
1692,0.38708,3.8046,-14.996,299.59
1693,0.38721,3.7834,-15.082,299.59
1694,0.38735,3.8046,-14.996,299.58
1695,0.38748,3.8003,-15.014,299.58
1696,0.38761,3.8205,-14.932,299.58
1697,0.38775,3.8196,-14.936,299.58
1698,0.38788,3.7986,-15.022,299.58
1699,0.38802,3.7801,-15.098,299.58
1700,0.38815,3.8572,-14.783,299.58
1701,0.38829,3.8204,-14.934,299.58
1702,0.38842,3.8705,-14.729,299.58
1703,0.38856,3.8955,-14.628,299.57
1704,0.38869,3.886,-14.667,299.57
1705,0.38882,3.8258,-14.913,299.57
1706,0.38896,3.7469,-15.235,299.57
1707,0.38909,3.8298,-14.897,299.57
1708,0.38923,3.7671,-15.153,299.57
1709,0.38936,3.8158,-14.955,299.57
1710,0.3895,3.7071,-15.399,299.57
1711,0.38963,3.8157,-14.956,299.56
1712,0.38977,3.804,-15.003,299.56
1713,0.3899,3.7862,-15.076,299.56
1714,0.39003,3.7781,-15.11,299.56
1715,0.39017,3.8312,-14.894,299.56
1716,0.3903,3.817,-14.952,299.56
1717,0.39044,3.7742,-15.127,299.56
1718,0.39057,3.7724,-15.134,299.56
1719,0.39071,3.819,-14.944,299.56
1720,0.39084,3.7773,-15.115,299.55
1721,0.39097,3.8423,-14.85,299.55
1722,0.39111,3.8082,-14.989,299.55
1723,0.39124,3.7595,-15.188,299.55
1724,0.39138,3.828,-14.909,299.55
1725,0.39151,3.8388,-14.865,299.55
1726,0.39165,3.8181,-14.95,299.55
1727,0.39178,3.8658,-14.756,299.55
1728,0.39192,3.8699,-14.739,299.54
1729,0.39205,3.7598,-15.189,299.54
1730,0.39218,3.7882,-15.073,299.54
1731,0.39232,3.8164,-14.958,299.54
1732,0.39245,3.8531,-14.809,299.54
1733,0.39259,3.7636,-15.174,299.54
1734,0.39272,3.8195,-14.946,299.54
1735,0.39286,3.7552,-15.209,299.54
1736,0.39299,3.7585,-15.196,299.54
1737,0.39313,3.7059,-15.411,299.53
1738,0.39326,3.8437,-14.849,299.53
1739,0.39339,3.8548,-14.804,299.53
1740,0.39353,3.7571,-15.203,299.53
1741,0.39366,3.8389,-14.869,299.53
1742,0.3938,3.7835,-15.096,299.53
1743,0.39393,3.7711,-15.146,299.53
1744,0.39407,3.8008,-15.026,299.53
1745,0.3942,3.8062,-15.004,299.52
1746,0.39434,3.8154,-14.966,299.52
1747,0.39447,3.8079,-14.997,299.52
1748,0.3946,3.8089,-14.994,299.52
1749,0.39474,3.8291,-14.911,299.52
1750,0.39487,3.8324,-14.898,299.52
1751,0.39501,3.7902,-15.071,299.52
1752,0.39514,3.8315,-14.902,299.52
1753,0.39528,3.8101,-14.99,299.52
1754,0.39541,3.8411,-14.863,299.51
1755,0.39554,3.8492,-14.831,299.51
1756,0.39568,3.8499,-14.828,299.51
1757,0.39581,3.7719,-15.147,299.51
1758,0.39595,3.7823,-15.105,299.51
1759,0.39608,3.7729,-15.143,299.51
1760,0.39622,3.8494,-14.832,299.51
1761,0.39635,3.8657,-14.765,299.51
1762,0.39649,3.7727,-15.145,299.51
1763,0.39662,3.7212,-15.356,299.5
1764,0.39675,3.829,-14.916,299.5
1765,0.39689,3.8127,-14.983,299.5
1766,0.39702,3.7838,-15.101,299.5
1767,0.39716,3.862,-14.782,299.5
1768,0.39729,3.7448,-15.261,299.5
1769,0.39743,3.7846,-15.098,299.5
1770,0.39756,3.8042,-15.019,299.5
1771,0.3977,3.797,-15.048,299.49
1772,0.39783,3.8548,-14.812,299.49
1773,0.39796,3.7507,-15.238,299.49
1774,0.3981,3.8547,-14.813,299.49
1775,0.39823,3.7639,-15.185,299.49
1776,0.39837,3.7693,-15.162,299.49
1777,0.3985,3.7869,-15.091,299.49
1778,0.39864,3.7881,-15.086,299.49
1779,0.39877,3.7583,-15.208,299.49
1780,0.3989,3.7509,-15.239,299.48
1781,0.39904,3.7789,-15.125,299.48
1782,0.39917,3.7398,-15.285,299.48
1783,0.39931,3.8482,-14.842,299.48
1784,0.39944,3.7705,-15.16,299.48
1785,0.39958,3.8387,-14.882,299.48
1786,0.39971,3.8056,-15.017,299.48
1787,0.39985,3.7727,-15.152,299.48
1788,0.39998,3.7856,-15.099,299.48
1789,0.40011,3.8055,-15.018,299.47
1790,0.40025,3.804,-15.025,299.47
1791,0.40038,3.8188,-14.964,299.47
1792,0.40052,3.7634,-15.191,299.47
1793,0.40065,3.8106,-14.998,299.47
1794,0.40079,3.8388,-14.883,299.47
1795,0.40092,3.8498,-14.839,299.47
1796,0.40106,3.7211,-15.364,299.47
1797,0.40119,3.7794,-15.127,299.47
1798,0.40132,3.7779,-15.133,299.46
1799,0.40146,3.7508,-15.244,299.46
1800,0.40159,3.8002,-15.042,299.46
1801,0.40173,3.8431,-14.868,299.46
1802,0.40186,3.8797,-14.718,299.46
1803,0.402,3.8545,-14.822,299.46
1804,0.40213,3.7905,-15.083,299.46
1805,0.40227,3.7686,-15.173,299.46
1806,0.4024,3.8425,-14.871,299.46
1807,0.40253,3.8447,-14.863,299.45
1808,0.40267,3.7899,-15.087,299.45
1809,0.4028,3.8297,-14.924,299.45
1810,0.40294,3.8273,-14.934,299.45
1811,0.40307,3.7915,-15.081,299.45
1812,0.40321,3.781,-15.124,299.45
1813,0.40334,3.741,-15.288,299.45
1814,0.40347,3.8166,-14.979,299.45
1815,0.40361,3.8222,-14.957,299.45
1816,0.40374,3.8019,-15.04,299.44
1817,0.40388,3.7808,-15.126,299.44
1818,0.40401,3.8014,-15.043,299.44
1819,0.40415,3.7737,-15.156,299.44
1820,0.40428,3.8364,-14.9,299.44
1821,0.40442,3.7782,-15.138,299.44
1822,0.40455,3.8196,-14.969,299.44
1823,0.40468,3.8036,-15.035,299.44
1824,0.40482,3.78,-15.132,299.44
1825,0.40495,3.7669,-15.185,299.43
1826,0.40509,3.8158,-14.986,299.43
1827,0.40522,3.774,-15.157,299.43
1828,0.40536,3.7883,-15.099,299.43
1829,0.40549,3.853,-14.835,299.43
1830,0.40563,3.8284,-14.936,299.43
1831,0.40576,3.8866,-14.698,299.43
1832,0.40589,3.7965,-15.066,299.43
1833,0.40603,3.8938,-14.67,299.43
1834,0.40616,3.7706,-15.173,299.42
1835,0.4063,3.8744,-14.749,299.42
1836,0.40643,3.7767,-15.148,299.42
1837,0.40657,3.7921,-15.086,299.42
1838,0.4067,3.7966,-15.068,299.42
1839,0.40684,3.836,-14.907,299.42
1840,0.40697,3.7913,-15.09,299.42
1841,0.4071,3.7515,-15.253,299.42
1842,0.40724,3.7502,-15.259,299.42
1843,0.40737,3.7908,-15.093,299.41
1844,0.40751,3.8265,-14.947,299.41
1845,0.40764,3.8027,-15.045,299.41
1846,0.40778,3.8225,-14.965,299.41
1847,0.40791,3.7581,-15.228,299.41
1848,0.40804,3.8337,-14.919,299.41
1849,0.40818,3.8422,-14.885,299.41
1850,0.40831,3.8405,-14.892,299.41
1851,0.40845,3.8579,-14.822,299.41
1852,0.40858,3.8313,-14.93,299.41
1853,0.40872,3.8235,-14.962,299.4
1854,0.40885,3.8053,-15.037,299.4
1855,0.40899,3.7801,-15.14,299.4
1856,0.40912,3.8317,-14.93,299.4
1857,0.40925,3.7717,-15.175,299.4
1858,0.40939,3.8408,-14.893,299.4
1859,0.40952,3.8243,-14.961,299.4
1860,0.40966,3.8255,-14.956,299.4
1861,0.40979,3.798,-15.069,299.4
1862,0.40993,3.8322,-14.93,299.39
1863,0.41006,3.765,-15.204,299.39
1864,0.4102,3.8099,-15.021,299.39
1865,0.41033,3.7614,-15.219,299.39
1866,0.41046,3.845,-14.879,299.39
1867,0.4106,3.7944,-15.085,299.39
1868,0.41073,3.8287,-14.945,299.39
1869,0.41087,3.8195,-14.983,299.39
1870,0.411,3.7371,-15.32,299.39
1871,0.41114,3.8618,-14.811,299.38
1872,0.41127,3.88,-14.737,299.38
1873,0.4114,3.771,-15.182,299.38
1874,0.41154,3.8494,-14.863,299.38
1875,0.41167,3.8121,-15.015,299.38
1876,0.41181,3.8183,-14.99,299.38
1877,0.41194,3.7938,-15.09,299.38
1878,0.41208,3.8407,-14.899,299.38
1879,0.41221,3.7739,-15.172,299.38
1880,0.41235,3.7919,-15.099,299.38
1881,0.41248,3.8216,-14.978,299.37
1882,0.41261,3.8238,-14.969,299.37
1883,0.41275,3.7835,-15.135,299.37
1884,0.41288,3.801,-15.063,299.37
1885,0.41302,3.8476,-14.873,299.37
1886,0.41315,3.8076,-15.037,299.37
1887,0.41329,3.8061,-15.043,299.37
1888,0.41342,3.8536,-14.849,299.37
1889,0.41356,3.8104,-15.026,299.37
1890,0.41369,3.8185,-14.993,299.37
1891,0.41382,3.7902,-15.109,299.36
1892,0.41396,3.7808,-15.148,299.36
1893,0.41409,3.8453,-14.885,299.36
1894,0.41423,3.8708,-14.781,299.36
1895,0.41436,3.864,-14.809,299.36
1896,0.4145,3.82,-14.989,299.36
1897,0.41463,3.8681,-14.793,299.36
1898,0.41477,3.8309,-14.945,299.36
1899,0.4149,3.8665,-14.8,299.36
1900,0.41503,3.8619,-14.819,299.35
1901,0.41517,3.8516,-14.861,299.35
1902,0.4153,3.8058,-15.049,299.35
1903,0.41544,3.7905,-15.112,299.35
1904,0.41557,3.8662,-14.803,299.35
1905,0.41571,3.8419,-14.902,299.35
1906,0.41584,3.8179,-15,299.35
1907,0.41597,3.8749,-14.768,299.35
1908,0.41611,3.8339,-14.936,299.35
1909,0.41624,3.8127,-15.022,299.35
1910,0.41638,3.8174,-15.004,299.34
1911,0.41651,3.8212,-14.988,299.34
1912,0.41665,3.8602,-14.829,299.34
1913,0.41678,3.8159,-15.01,299.34
1914,0.41692,3.8886,-14.714,299.34
1915,0.41705,3.8084,-15.042,299.34
1916,0.41718,3.8732,-14.777,299.34
1917,0.41732,3.7764,-15.173,299.34
1918,0.41745,3.8808,-14.747,299.34
1919,0.41759,3.7616,-15.234,299.34
1920,0.41772,3.8276,-14.965,299.33
1921,0.41786,3.8857,-14.728,299.33
1922,0.41799,3.8408,-14.912,299.33
1923,0.41813,3.8362,-14.93,299.33
1924,0.41826,3.8278,-14.965,299.33
1925,0.41839,3.8137,-15.023,299.33
1926,0.41853,3.7816,-15.154,299.33
1927,0.41866,3.871,-14.789,299.33
1928,0.4188,3.8454,-14.894,299.33
1929,0.41893,3.7521,-15.275,299.33
1930,0.41907,3.8786,-14.759,299.32
1931,0.4192,3.8451,-14.896,299.32
1932,0.41934,3.8259,-14.975,299.32
1933,0.41947,3.7983,-15.088,299.32
1934,0.4196,3.8326,-14.948,299.32
1935,0.41974,3.7839,-15.147,299.32
1936,0.41987,3.7845,-15.145,299.32
1937,0.42001,3.8027,-15.071,299.32
1938,0.42014,3.8148,-15.022,299.32
1939,0.42028,3.8381,-14.927,299.32
1940,0.42041,3.8477,-14.888,299.31
1941,0.42054,3.8181,-15.009,299.31
1942,0.42068,3.8571,-14.85,299.31
1943,0.42081,3.8106,-15.04,299.31
1944,0.42095,3.858,-14.847,299.31
1945,0.42108,3.8204,-15.001,299.31
1946,0.42122,3.7828,-15.155,299.31
1947,0.42135,3.7498,-15.29,299.31
1948,0.42149,3.8153,-15.022,299.31
1949,0.42162,3.8609,-14.837,299.31
1950,0.42175,3.8513,-14.876,299.3
1951,0.42189,3.7692,-15.211,299.3
1952,0.42202,3.7896,-15.129,299.3
1953,0.42216,3.7824,-15.158,299.3
1954,0.42229,3.7987,-15.092,299.3
1955,0.42243,3.8443,-14.906,299.3
1956,0.42256,3.822,-14.997,299.3
1957,0.4227,3.7799,-15.17,299.3
1958,0.42283,3.8371,-14.936,299.3
1959,0.42296,3.81,-15.047,299.3
1960,0.4231,3.8798,-14.763,299.29
1961,0.42323,3.8705,-14.801,299.29
1962,0.42337,3.773,-15.199,299.29
1963,0.4235,3.8341,-14.95,299.29
1964,0.42364,3.7419,-15.327,299.29
1965,0.42377,3.8696,-14.805,299.29
1966,0.4239,3.7857,-15.148,299.29
1967,0.42404,3.7335,-15.362,299.29
1968,0.42417,3.8051,-15.069,299.29
1969,0.42431,3.8135,-15.035,299.29
1970,0.42444,3.792,-15.124,299.28
1971,0.42458,3.7692,-15.217,299.28
1972,0.42471,3.8429,-14.916,299.28
1973,0.42485,3.7667,-15.228,299.28
1974,0.42498,3.8249,-14.991,299.28
1975,0.42511,3.786,-15.15,299.28
1976,0.42525,3.8135,-15.038,299.28
1977,0.42538,3.8468,-14.902,299.28
1978,0.42552,3.926,-14.579,299.28
1979,0.42565,3.8547,-14.87,299.28
1980,0.42579,3.7673,-15.227,299.28
1981,0.42592,3.8075,-15.063,299.27
1982,0.42606,3.8101,-15.053,299.27
1983,0.42619,3.7817,-15.169,299.27
1984,0.42632,3.8277,-14.981,299.27
1985,0.42646,3.812,-15.046,299.27
1986,0.42659,3.8391,-14.936,299.27
1987,0.42673,3.8459,-14.908,299.27
1988,0.42686,3.7949,-15.117,299.27
1989,0.427,3.867,-14.823,299.27
