0,0.089857,4.191192648
1.013539253,0.090825538,4.191205869
2.027078505,0.091794076,4.191218888
3.040617758,0.092762614,4.191231723
8.330380445,0.097817512,4.191296654
13.62014313,0.099226563,4.191322253
18.90990582,0.09895414,4.191328893
24.19966851,0.098105103,4.191328296
30.91411056,0.095536637,4.19131131
35.60422917,0.087977103,4.191241022
40.29434777,0.080924584,4.191174746
44.98446638,0.08144378,4.191183461
49.67458499,0.081962977,4.191192469
55.83313781,0.084079097,4.191219284
61.99169063,0.085344719,4.191238008
68.15024345,0.084663583,4.191237325
78.15024345,0.084832281,4.191248861
85.47603787,0.087413526,4.191282152
92.80183228,0.086055523,4.19127607
97.16662829,0.08072698,4.191226947
101.5314243,0.077320528,4.191196489
105.8962203,0.07747024,4.191201428
112.0463595,0.080003808,4.191232077
116.7144989,0.085462264,4.191291198
121.3826383,0.088726472,4.191328968
126.0507777,0.08677659,4.191314655
136.0507777,0.087261714,4.191329945
146.0507777,0.089913562,4.191367147
153.5359901,0.09372963,4.191413756
161.0212024,0.098590359,4.191471444
168.5064148,0.094092495,4.191435183
177.4675236,0.094576492,4.191449862
186.4286323,0.094591781,4.191459865
195.3897411,0.091533023,4.191438713
205.3897411,0.089790087,4.191431379
215.3897411,0.08677529,4.191410922
225.3897411,0.083704759,4.191389445
235.3897411,0.080416343,4.191365428
245.3897411,0.076644619,4.191336136
255.3897411,0.075561448,4.191333495
265.3897411,0.078878209,4.191375372
275.3897411,0.082756196,4.191424052
285.3897411,0.090127239,4.191508899
295.3897411,0.096383624,4.191583667
305.3897411,0.092938794,4.191561151
315.3897411,0.094516087,4.191588021
325.3897411,0.097903044,4.191633286
335.3897411,0.096534153,4.191631163
345.3897411,0.096421959,4.191641257
355.3897411,0.094086265,4.191628722
365.3897411,0.095023637,4.191648952
375.3897411,0.097050508,4.191680525
385.3897411,0.087764018,4.191597666
395.3897411,0.078444239,4.191512563
405.3897411,0.086177234,4.191598398
415.3897411,0.092766939,4.191675045
425.3897411,0.082303912,4.191580982
435.3897411,0.082045341,4.191587438
445.3897411,0.09215671,4.191699253
455.3897411,0.087568418,4.19166401
465.3897411,0.079462975,4.191591839
475.3897411,0.082989163,4.191635775
485.3897411,0.095815165,4.191774853
495.3897411,0.098355135,4.19181287
505.3897411,0.083526092,4.191675486
515.3897411,0.075650952,4.191604689
525.3897411,0.078585779,4.191641702
535.3897411,0.089469829,4.191761016
545.3897411,0.095365054,4.19183204
555.3897411,0.087775754,4.191766934
565.3897411,0.080046245,4.191698449
575.3897411,0.091318252,4.191820631
585.3897411,0.092063482,4.191839352
595.3897411,0.083821565,4.191767334
605.3897411,0.0904716,4.191843718
615.3897411,0.086158393,4.19181069
625.3897411,0.089289702,4.191852294
635.3897411,0.092632145,4.191896747
645.3897411,0.087558425,4.191856685
655.3897411,0.094808641,4.191939806
665.3897411,0.088634624,4.191888884
675.3897411,0.084654593,4.191858687
685.3897411,0.094392334,4.191966291
695.3897411,0.081496049,4.191847554
705.3897411,0.077254193,4.191813169
715.3897411,0.08852942,4.191935824
725.3897411,0.091486402,4.19197664
735.3897411,0.09333558,4.192006541
745.3897411,0.082366568,4.191906384
755.3897411,0.079872692,4.191889808
765.3897411,0.087732026,4.191977806
775.3897411,0.094474303,4.19205656
785.3897411,0.096881632,4.192092812
795.3897411,0.090560387,4.192040466
805.3897411,0.093048412,4.192075999
815.3897411,0.092055163,4.192076772
825.3897411,0.091040798,4.192077103
835.3897411,0.091178993,4.192088959
845.3897411,0.091981059,4.192107637
855.3897411,0.088421614,4.192082205
865.3897411,0.077880041,4.191985152
875.3897411,0.07572626,4.191971187
885.3897411,0.076367379,4.191985694
895.3897411,0.078832138,4.19201924
905.3897411,0.079259799,4.192032902
915.3897411,0.076439728,4.192013602
925.3897411,0.08031385,4.192061651
935.3897411,0.084171519,4.192110368
945.3897411,0.081511949,4.192093792
955.3897411,0.074882537,4.192036263
965.3897411,0.073930957,4.192034657
975.3897411,0.077835524,4.192082197
985.3897411,0.075765178,4.192070658
995.3897411,0.075163016,4.192073377
1005.389741,0.07974735,4.192128124
1015.389741,0.078472492,4.192124895
1025.389741,0.074602804,4.192095137
1035.389741,0.075939427,4.192116842
1045.389741,0.077162097,4.192137871
1055.389741,0.081424959,4.19219
1065.389741,0.095904539,4.192346214
1075.389741,0.102989942,4.192430495
1085.389741,0.097982196,4.192393332
1095.389741,0.095980659,4.192384522
1105.389741,0.093594046,4.192371188
1115.389741,0.094291564,4.192388671
1125.389741,0.097014112,4.192427014
1135.389741,0.095573567,4.192424099
1145.389741,0.085958962,4.19233809
1155.389741,0.075719896,4.192243689
1165.389741,0.079496984,4.19228917
1175.389741,0.091232427,4.192416569
1185.389741,0.096697722,4.192483378
1195.389741,0.093794137,4.192466074
1205.389741,0.086322432,4.192401314
1215.389741,0.084243832,4.192389716
1225.389741,0.087507878,4.192432217
1235.389741,0.087314901,4.192440467
1245.389741,0.07897382,4.192365897
1255.389741,0.072687372,4.192310548
1265.389741,0.077492789,4.19236696
1275.389741,0.082605216,4.192427864
1285.389741,0.090241089,4.192515156
1295.389741,0.098888236,4.192613939
1305.389741,0.092167059,4.19255873
1315.389741,0.078192479,4.192428196
1325.389741,0.077579237,4.192429646
1335.389741,0.084034702,4.192503507
1345.389741,0.086674143,4.192540264
1355.389741,0.085493811,4.192538656
1365.389741,0.077467483,4.192467107
1375.389741,0.072471087,4.192424799
1385.389741,0.076632191,4.192474443
1395.389741,0.081015395,4.192527642
1405.389741,0.081731003,4.192544778
1415.389741,0.075486772,4.192491118
1425.389741,0.070161428,4.192445409
1435.389741,0.074067094,4.192492608
1445.389741,0.076346567,4.192524367
1455.389741,0.078565138,4.19255596
1465.389741,0.080339695,4.192583375
1475.389741,0.077211647,4.192561187
1485.389741,0.076866025,4.192566508
1495.389741,0.081574822,4.192623164
1505.389741,0.085569287,4.192673531
1515.389741,0.091391865,4.192743087
1525.389741,0.096187366,4.192803006
1535.389741,0.088735865,4.192739654
1545.389741,0.078890674,4.192650127
1555.389741,0.079655639,4.19266584
1565.389741,0.076427365,4.19264184
1575.389741,0.075426076,4.192640096
1585.389741,0.081737274,4.19271268
1595.389741,0.081427189,4.192719382
1605.389741,0.079946733,4.192713951
1615.389741,0.080328428,4.192727057
1625.389741,0.078548995,4.192718298
1635.389741,0.081146725,4.192753659
1645.389741,0.094932078,4.192903259
1655.389741,0.099221206,4.19295911
1665.389741,0.094936466,4.19292836
1675.389741,0.093255661,4.1929224
1685.389741,0.088812305,4.192888023
1695.389741,0.081405745,4.192822892
1705.389741,0.077717572,4.1927941
1715.389741,0.074037736,4.192765035
1725.389741,0.07663943,4.192799439
1735.389741,0.088845458,4.19293226
1745.389741,0.095773956,4.193013823
1755.389741,0.091180176,4.192979666
1765.389741,0.08210015,4.192898549
1775.389741,0.079877189,4.192884687
1785.389741,0.082835005,4.192923387
1795.389741,0.08962297,4.193001907
1805.389741,0.092923382,4.19304636
1815.389741,0.088517084,4.193012886
1825.389741,0.082959802,4.192966581
1835.389741,0.082223189,4.19296811
1845.389741,0.08791576,4.193034837
1855.389741,0.090216863,4.193068685
1865.389741,0.086814946,4.193045234
1866.389741,0.086399146,4.193042078
1867.389741,0.085983346,4.193038903
1868.389741,0.085567546,4.193035714
1869.389741,0.085151746,4.193032514
1869.673226,0.085033872,4.193031606
1869.956712,0.084915999,4.193030697
1870.143395,-0.356606298,4.188643446
1870.330079,-0.931392064,4.182928739
1870.516763,-1.50617783,4.177209844
1871.068909,-3.206194534,4.160273757
1871.621054,-4.906211238,4.143304236
1872.1732,-6.606227942,4.126302178
1872.725346,-8.306244646,4.109269026
1873.617966,-11.0545579,4.081670784
1874.510586,-13.80287116,4.054001972
1875.403207,-16.55118442,4.026268904
1876.295827,-19.29949768,3.998477358
1877.188447,-22.04781094,3.970632611
1879.260825,-28.42851301,3.905807705
1879.951188,-30.55409047,3.884164437
1880.641551,-30.70489689,3.882098875
1881.331914,-30.70545525,3.881542713
1882.022277,-30.70601362,3.881014884
1882.71264,-30.70657198,3.880510844
1883.403003,-30.70713035,3.880025141
1884.804008,-30.70826348,3.879094425
1886.205012,-30.70939661,3.878226958
1887.606017,-30.71052975,3.87741592
1889.007022,-30.71166288,3.876654569
1890.408027,-30.71233445,3.875940702
1894.298653,-30.71108011,3.874170629
1898.18928,-30.70982578,3.87259213
1902.079906,-30.7087501,3.871137531
1905.970533,-30.70782997,3.869765921
1909.861159,-30.70690984,3.868452182
1915.101351,-30.71262775,3.86667484
1920.341543,-30.71861839,3.864935549
1925.581736,-30.72580479,3.863207522
1930.821928,-30.72815152,3.861540945
1936.06212,-30.70448262,3.860139428
1946.06212,-30.68999137,3.857182802
1956.06212,-30.70786987,3.853917165
1966.06212,-30.72062515,3.850699584
1976.06212,-30.71189771,3.847690807
1986.06212,-30.70998181,3.844618313
1996.06212,-30.71564675,3.84147292
2006.06212,-30.71925734,3.838346136
2016.06212,-30.72618875,3.835186276
2026.06212,-30.69702228,3.832372887
2036.06212,-30.70383461,3.829222699
2046.06212,-30.71270495,3.826050804
2056.06212,-30.7002773,3.823076098
2066.06212,-30.70444352,3.81994555
2076.06212,-30.71760746,3.816729885
2086.06212,-30.69983339,3.813805123
2096.06212,-30.68524148,3.81085592
2106.06212,-30.69231406,3.807705941
2116.06212,-30.71123627,3.804440195
2126.06212,-30.71065418,3.801348641
2136.06212,-30.71383062,3.798223255
2146.06212,-30.71557387,3.79511507
2156.06212,-30.69077154,3.792255338
2166.06212,-30.67035857,3.789363239
2176.06212,-30.67467375,3.786246102
2186.06212,-30.69455031,3.782978923
2196.06212,-30.70945492,3.77974651
2206.06212,-30.7030937,3.776703978
2216.06212,-30.6996984,3.773642237
2226.06212,-30.70780568,3.770476888
2227.06212,-30.70881468,3.770158839
2228.06212,-30.70982368,3.769840766
2229.06212,-30.71083268,3.769522638
2230.06212,-30.52044753,3.77090004
2230.632345,-28.76414384,3.786240146
2231.20257,-27.00784015,3.801649231
2231.772794,-25.25153647,3.817126483
2233.692603,-19.33848696,3.869658059
2235.612411,-13.42543745,3.922853882
2237.532219,-7.512387943,3.976669287
2239.452028,-1.599338434,4.031054595
2240.56407,0.088147221,4.047468479
2241.676112,0.087595648,4.049014181
2242.788154,0.087044076,4.050428129
2243.900196,0.086492503,4.051702516
2245.012238,0.08594093,4.052857534
2246.744833,0.085081563,4.054464235
2248.477427,0.084222196,4.055856927
2250.210022,0.083570751,4.057064437
2251.942617,0.084426653,4.058122739
2255.929621,0.086396233,4.060046126
2259.916626,0.088365813,4.061430285
2263.903631,0.090000462,4.062430486
2267.890636,0.091627958,4.06315777
2271.877641,0.093284181,4.063687692
2277.48676,0.095659643,4.064196992
2283.09588,0.099334137,4.064540088
2288.705,0.104063185,4.064783066
2294.314119,0.100563051,4.064883006
2299.923239,0.094592704,4.064914032
2309.534809,0.104677967,4.065082817
2319.146379,0.105993516,4.065139306
2328.757949,0.10348115,4.065146649
2338.369519,0.093359325,4.065074957
2347.981089,0.09308794,4.065083108
2357.981089,0.083498099,4.065005406
2367.981089,0.078852213,4.064969279
2377.981089,0.081163855,4.06499612
2387.981089,0.083786692,4.065028705
2397.981089,0.088378261,4.065081197
2407.981089,0.095522735,4.065158608
2417.981089,0.101299372,4.065225555
2427.981089,0.10507958,4.065275192
2437.981089,0.095261088,4.065200376
2447.981089,0.084337188,4.065108975
2457.981089,0.086341097,4.065133569
2467.981089,0.096070002,4.065231981
2477.981089,0.107737764,4.065352617
2487.981089,0.100511797,4.065302114
2497.981089,0.094820119,4.065261432
2507.981089,0.087282308,4.065201408
2517.981089,0.085721275,4.065194493
2527.981089,0.080199566,4.06515159
2537.981089,0.096818492,4.065312257
2547.981089,0.106584065,4.065416656
2557.981089,0.110549924,4.065469724
2567.981089,0.09875274,4.06537661
2577.981089,0.091412121,4.065318922
2587.981089,0.090688206,4.065320251
2597.981089,0.089889493,4.065321803
2607.981089,0.090472888,4.06533661
2617.981089,0.102901634,4.06546041
2627.981089,0.101016195,4.065458442
2637.981089,0.10133965,4.065474689
2647.981089,0.096990454,4.06544737
2657.981089,0.087644298,4.065372243
2667.981089,0.083057187,4.065336787
2677.981089,0.0848235,4.065358842
2687.981089,0.085995465,4.065378361
2697.981089,0.088482046,4.065411392
2707.981089,0.089059836,4.065427876
2717.981089,0.082525075,4.065379082
2727.981089,0.0893984,4.065449958
2737.981089,0.091966026,4.065484708
2747.981089,0.085614895,4.065438715
2757.981089,0.086296516,4.065453947
2767.981089,0.086546794,4.065465772
2777.981089,0.08929369,4.065501004
2787.981089,0.090268587,4.065520947
2797.981089,0.09652972,4.065589877
2807.981089,0.108875461,4.065717081
2817.981089,0.109135843,4.065736149
2827.981089,0.099712849,4.065663902
2837.981089,0.088565738,4.065571201
2847.981089,0.085182868,4.065546741
2857.981089,0.083817361,4.065541282
2867.981089,0.086359728,4.065572761
2877.981089,0.090345045,4.06561936
2887.981089,0.096806053,4.065690465
2897.981089,0.100209512,4.065735309
2907.981089,0.112813322,4.065864482
2917.981089,0.105842771,4.065818447
2927.981089,0.10097532,4.065786846
2937.981089,0.086867631,4.065667993
2947.981089,0.080844569,4.065617927
2957.981089,0.093978918,4.065744733
2967.981089,0.092398412,4.065742092
2977.981089,0.095546303,4.065782219
2987.981089,0.103304074,4.065865981
2997.981089,0.107311882,4.065917439
3007.981089,0.101857719,4.065881719
3017.981089,0.089459555,4.065778719
3027.981089,0.084670034,4.065741403
3037.981089,0.084565026,4.065746922
3047.981089,0.085323449,4.065762057
3057.981089,0.091563407,4.065828663
3067.981089,0.09693651,4.065890169
3077.981089,0.10104277,4.065941728
3087.981089,0.091225142,4.065864941
3097.981089,0.085511379,4.065821478
3107.981089,0.085338793,4.06582769
3117.981089,0.089584097,4.065875674
3127.981089,0.096709571,4.065952414
3137.981089,0.098173382,4.065979461
3147.981089,0.102736741,4.066034269
3157.981089,0.104276698,4.066062296
3167.981089,0.105195052,4.066084285
3177.981089,0.101536162,4.066063471
3187.981089,0.103952357,4.066097108
3197.981089,0.104461428,4.066114172
3207.981089,0.102104774,4.06610478
3217.981089,0.103388199,4.066128073
3227.981089,0.098438042,4.066094342
3237.981089,0.100416663,4.066122898
3247.981089,0.097899173,4.066111097
3257.981089,0.096012853,4.066104317
3267.981089,0.086495331,4.066026564
3277.981089,0.07795828,4.065954833
3287.981089,0.077197888,4.065953239
3297.981089,0.083780487,4.066020991
3307.981089,0.094466902,4.066130118
3317.981089,0.101481218,4.066208867
3327.981089,0.095657228,4.06617114
3337.981089,0.086574515,4.066099363
3347.981089,0.081133712,4.066056758
3357.981089,0.088353739,4.06613003
3367.981089,0.096636846,4.066217077
3377.981089,0.102596012,4.066285602
3387.981089,0.105060189,4.066322963
3397.981089,0.088276381,4.066181874
3407.981089,0.085695051,4.066165161
3417.981089,0.085331112,4.066169366
3427.981089,0.09999976,4.066313656
3437.981089,0.100306188,4.066331008
3447.981089,0.091668794,4.06626443
3457.981089,0.081514806,4.06617987
3467.981089,0.083400822,4.066203566
3477.981089,0.083579948,4.066213615
3487.981089,0.087558081,4.066259526
3497.981089,0.087353594,4.066268471
3507.981089,0.080959593,4.066219774
3517.981089,0.077292049,4.066193832
3527.981089,0.078046735,4.066208107
3537.981089,0.080824993,4.066242161
3547.981089,0.098358524,4.066414114
3557.981089,0.092117924,4.066372267
3567.981089,0.089167286,4.066356579
3577.981089,0.097253866,4.066441452
3587.981089,0.105757143,4.066533205
3597.981089,0.088950482,4.066393001
3607.981089,0.0815016,4.066331911
3617.981089,0.09458912,4.066459232
3627.981089,0.105446142,4.066572142
3637.981089,0.105239705,4.066585992
3647.981089,0.08949287,4.06645433
3657.981089,0.081211697,4.066385163
3667.981089,0.085754381,4.066432954
3677.981089,0.098177758,4.066557027
3687.981089,0.093589858,4.066528605
3697.981089,0.087966109,4.066487769
3707.981089,0.078383452,4.066408697
3717.981089,0.077600681,4.066407124
3727.981089,0.090787793,4.066534681
3737.981089,0.096028474,4.066595955
3747.981089,0.101541932,4.066661143
3757.981089,0.104604745,4.066704294
3767.981089,0.103750101,4.066710867
3777.981089,0.092549555,4.066620243
3787.981089,0.08390836,4.066548753
3797.981089,0.083986284,4.066555832
3807.981089,0.078156154,4.066509816
3817.981089,0.085776013,4.066587072
3827.981089,0.085620679,4.066596208
3837.981089,0.087353008,4.066622529
3847.981089,0.100797957,4.066757721
3857.981089,0.096086863,4.066729422
3867.981089,0.087450292,4.066661441
3877.981089,0.085363974,4.066650294
3887.981089,0.090420572,4.066704787
3897.981089,0.094421214,4.066752571
3907.981089,0.098862891,4.066805952
3917.981089,0.100605724,4.066835565
3927.981089,0.094107472,4.066788609
3937.981089,0.080995254,4.066677352
3947.981089,0.082171769,4.066693089
3957.981089,0.088193768,4.066755843
3967.981089,0.096748523,4.066845477
3977.981089,0.099247449,4.066882903
3987.981089,0.107999056,4.066977699
3997.981089,0.109166181,4.067004346
4007.981089,0.09988459,4.06693313
4017.981089,0.088680537,4.066839776
4027.981089,0.083257104,4.066796395
4037.981089,0.083049793,4.066800925
4047.981089,0.089152296,4.066865312
4057.981089,0.095103467,4.066931357
4067.981089,0.090275704,4.066899524
4077.981089,0.085192078,4.066862748
4087.981089,0.104580516,4.067050748
4097.981089,0.094550729,4.066973996
4107.981089,0.082373166,4.066871977
4117.981089,0.091466853,4.066960948
4127.981089,0.092763842,4.066984018
4137.981089,0.097383134,4.067038312
4147.981089,0.099959697,4.067075255
4157.981089,0.100702026,4.067095326
4167.981089,0.08197462,4.066934638
4177.981089,0.077469587,4.066898382
4187.981089,0.081158415,4.06693817
